attrib1,attrib2,attrib3,target
8.018177,2.787997,2.182477,1
9.720697,2.342052,1.191002,1
3.770992,5.81185,6.427653,1
3.755859,5.921743,1.067185,1
5.491128,8.647515,2.406524,1
3.239393,1.44703,1.690311,0
3.630779,8.666314,4.109356,1
6.630427,4.858494,3.630215,1
5.247676,7.866594,9.925166,1
8.50008,1.144246,7.175596,1
1.843574,8.293128,4.702079,1
7.849657,2.015858,6.882683,0
9.520103,7.525071,4.523596,1
1.706436,6.939773,5.141177,1
6.155108,9.378243,0.789322,1
4.037357,7.382539,2.337074,1
3.861196,7.983758,6.774838,1
7.177535,2.886904,3.220098,1
7.717847,7.614575,9.967007,1
9.954753,5.934018,9.542032,1
3.059996,9.960355,0.98292,1
4.049784,6.068926,6.648636,1
5.819821,9.76509,5.530515,1
4.307457,9.360559,8.960299,1
2.481528,7.912146,9.49414,1
9.037548,0.879403,0.679715,1
6.387019,1.770049,7.449478,0
9.676371,5.406321,7.284479,1
8.552491,6.988123,6.852998,1
3.334742,4.690483,3.416446,1
6.503428,6.476331,9.325769,1
7.101077,3.410028,7.501722,1
7.078717,3.084291,7.619477,1
6.431179,9.227608,5.50553,1
3.451245,2.669251,7.216569,0
6.595956,7.171639,6.640828,1
0.780963,7.28952,0.24716,0
5.659328,8.91789,8.677924,1
5.975511,9.406525,6.621428,1
7.892447,2.991666,3.827909,0
8.726225,0.931131,5.056977,1
2.362111,7.459471,6.335417,1
9.987593,5.266138,9.170125,1
4.246828,3.927296,4.046316,0
5.423105,9.461724,9.517771,1
0.19998,9.850469,1.339588,1
1.540635,9.491921,5.754623,1
9.387643,3.781433,7.256628,1
2.404973,9.911483,8.564664,1
0.427707,9.781823,5.141537,1
1.564533,7.358428,1.326802,0
6.896264,9.915747,5.854504,1
6.002757,8.367432,2.876929,1
0.220396,2.126241,6.219852,0
9.746374,9.590793,1.44832,1
9.254319,2.495907,8.537685,1
7.605191,1.960123,0.994852,1
1.431346,7.203827,4.752428,0
4.035709,6.8829,3.810591,1
4.444621,9.850811,6.230936,1
6.740972,0.136604,3.170028,0
7.027163,8.441163,4.114706,1
3.315357,9.242741,9.422725,1
8.557749,8.02164,2.277129,1
8.889887,8.406905,7.794928,1
8.438941,5.294965,6.624218,1
7.971498,2.150336,9.895923,1
2.545027,6.530381,6.969104,1
3.18063,9.758583,5.440454,1
2.32556,7.705191,9.536296,1
2.606144,8.585578,0.368279,1
0.516978,6.805217,7.676606,1
7.347769,7.222867,0.879563,1
8.682995,0.891423,3.950931,1
9.861844,6.043239,7.318974,1
0.259757,9.968874,6.341355,1
2.823886,7.650429,0.200881,1
8.327528,6.747545,4.447423,1
9.113606,3.337777,8.129848,1
4.555231,6.734938,8.178226,1
5.51947,4.928615,8.091745,1
7.134998,2.456084,5.349932,1
7.098934,6.205407,9.932658,1
1.832373,2.913132,7.972473,0
7.262925,9.603208,1.493165,1
2.697328,8.721605,1.106841,1
2.901356,8.03671,2.395419,0
1.48536,9.631533,7.898151,1
0.891405,5.162262,0.586029,0
3.596644,0.576605,6.935736,0
6.338759,3.161289,1.177694,1
0.183154,0.475785,2.918984,0
5.768692,3.777006,4.735264,1
4.142637,7.001816,1.556542,1
8.821224,9.686422,5.29709,1
6.848231,8.197568,7.599699,1
5.18696,2.158174,9.75389,1
1.929442,4.16309,8.246163,0
8.749757,4.093416,4.128664,1
7.120974,5.562496,9.510594,1
2.982235,7.307354,8.787323,1
7.916308,0.884549,3.379139,1
0.04611,0.402296,1.527392,0
1.085748,1.048545,5.418905,0
8.916707,7.709521,4.216091,1
5.504913,5.507176,5.603662,1
0.986035,7.90858,6.484907,1
0.024389,4.024172,9.814767,0
8.084604,6.54619,0.028123,1
8.044664,3.436553,6.330146,1
4.659102,6.998443,9.537623,1
5.462456,7.213101,8.398721,1
8.665012,9.368049,9.524671,1
7.277136,5.11753,6.123469,1
0.20575,5.443562,1.748628,0
3.333567,7.542877,5.342071,1
9.043682,1.443166,9.595694,1
6.734299,7.390293,6.723197,1
7.498232,0.254828,4.710487,1
2.045459,6.183471,4.147095,1
9.23487,8.646056,7.376943,1
9.904003,8.94067,3.512228,1
9.662721,6.75745,7.577435,1
8.802747,2.116997,6.150662,1
7.021388,4.115824,2.976044,0
5.693022,6.709389,9.878458,0
6.009154,7.94416,0.342532,1
0.16526,3.520864,4.863218,0
7.991187,3.249618,0.654857,1
4.805817,8.40295,3.68235,1
6.178879,6.970412,9.653735,1
3.627449,9.88842,5.44725,1
4.124898,5.802291,7.92004,1
1.985934,8.607864,6.226343,1
8.872257,4.584574,7.095766,1
6.063563,7.848425,5.347341,1
7.404869,6.546956,1.7194,1
4.360354,5.991121,1.47804,1
7.954346,4.374209,7.311979,1
1.713094,9.980263,4.170017,1
6.945264,7.559176,3.565855,1
9.123301,6.079918,0.779058,1
1.080333,1.552893,5.705668,0
3.049842,7.861591,4.513313,1
2.436993,7.16174,9.352679,1
5.510607,1.694534,0.135395,0
8.73995,4.808476,7.035687,1
7.336141,6.44203,6.836137,1
7.058422,3.142281,4.446833,1
9.788727,1.326112,9.504287,1
1.641398,2.209383,1.206635,0
2.057962,9.734025,1.602916,1
6.870869,9.219114,5.856416,1
9.075508,8.820544,6.044779,1
1.079244,9.846837,8.032832,1
6.553401,2.583853,2.73914,1
7.830832,8.154226,7.282937,1
9.841016,9.263111,6.958333,1
7.493095,5.191862,8.89359,1
6.526856,2.101453,1.26484,1
9.768545,4.23761,3.735593,1
4.36908,6.371156,7.954464,1
9.265693,3.527173,1.610555,1
8.09311,3.588114,8.848551,1
8.420998,8.285869,7.302903,1
9.735098,3.856358,6.402039,1
8.624867,0.805121,9.320789,1
0.212233,6.662339,4.352528,0
9.7583,6.183674,5.30345,1
7.745841,6.45285,6.049211,1
3.457513,6.543812,9.723355,1
4.888715,5.835844,5.974245,1
7.718446,1.66611,8.02637,1
4.619045,5.492513,3.941095,1
9.661414,7.302496,4.816289,1
7.187389,4.571887,7.623695,1
6.94737,8.690199,6.661169,1
9.577987,4.810991,4.193528,1
6.195472,9.036613,6.168509,1
4.598491,4.93381,7.92812,1
2.274921,8.967095,8.087092,1
2.962689,9.704434,6.863709,1
9.631285,0.632674,5.584517,1
6.318311,5.002354,8.103174,1
1.224797,9.181389,8.167996,1
9.019871,8.939682,7.551839,1
2.690705,9.980958,0.354991,1
5.136715,2.922156,2.068561,1
9.703308,6.01747,8.446019,1
4.933946,8.225635,2.064334,1
7.173473,9.573269,7.909165,1
0.512135,9.047978,1.396326,1
4.503699,8.409087,9.170887,1
1.477016,5.102836,0.111858,0
7.458841,5.571447,5.262068,1
8.946351,6.973705,4.252088,1
8.22963,9.479984,4.581201,1
8.016585,1.471187,7.779298,1
7.888666,2.125772,7.933613,1
3.082642,6.342897,5.287436,1
1.455291,9.82546,2.717762,1
9.837479,6.220183,2.579916,1
7.381742,5.387782,7.00429,1
2.085624,8.823801,8.763493,1
5.475979,6.885946,5.890418,1
2.999739,8.542003,3.901522,1
7.498579,8.047524,3.405278,1
8.07278,5.034985,7.409716,1
9.413638,3.185065,8.003202,1
5.873731,2.897714,0.055533,0
4.7687,7.153773,8.222075,1
0.150208,9.192287,5.417479,1
7.480856,4.159746,8.265559,1
2.963442,6.833559,4.970495,1
7.010531,6.961029,9.033243,1
6.498644,4.386061,9.190733,1
1.895316,4.782011,6.208179,0
9.19062,2.369536,1.758127,1
4.422235,5.387194,6.742721,1
4.344693,6.629104,4.235758,1
8.967229,6.717508,3.735024,1
3.507954,8.730739,3.045785,1
5.922707,9.867903,1.391506,0
3.005688,8.754808,1.181536,1
8.808574,8.228347,5.066486,1
7.269009,8.339253,5.37526,1
0.924353,9.94921,2.00689,1
3.170147,9.424244,1.719104,1
1.249616,8.869871,1.50396,1
0.215435,4.701462,7.757503,0
6.04057,6.34093,3.250191,1
4.34876,8.69392,5.22493,1
3.950454,3.094205,0.21043,0
5.842175,4.62808,6.240849,1
3.350396,5.662297,7.198827,1
2.219354,9.429441,4.04277,1
1.060426,8.464611,1.206547,1
7.221431,2.150506,1.397786,1
9.964804,1.318602,3.271562,1
7.439664,8.80008,2.724526,1
5.2834,8.260337,3.553845,1
4.091317,6.034023,3.619642,1
3.873522,6.02427,7.766936,1
7.072401,5.773316,3.569353,1
0.213764,3.827612,3.920463,0
7.21286,5.324917,1.574282,1
8.51675,5.647719,7.340683,1
6.505749,9.050039,4.297245,1
8.661252,3.784693,7.18071,1
3.709926,0.543612,5.980486,0
9.217764,6.251603,5.335652,1
3.012945,5.5904,0.66822,1
0.152818,4.952062,2.449184,0
8.876569,5.707287,7.258064,1
9.839561,0.229066,7.483243,1
2.011641,9.529551,5.298463,1
8.245003,6.590248,4.093428,1
5.302074,1.483763,8.578824,0
4.44451,5.933736,1.936944,1
1.379638,6.065749,7.181974,1
6.759976,6.035463,4.678857,1
9.81646,5.032751,9.604271,1
5.010414,4.667335,2.460626,1
4.455429,2.494418,7.901807,0
3.450127,7.859888,1.615841,1
7.867183,4.784562,7.924604,0
6.712063,3.502035,8.442918,1
3.469551,6.108694,9.257933,1
3.644304,7.199397,5.119095,1
8.993495,0.264426,2.806243,1
8.466666,9.285081,5.425511,1
5.959869,1.414765,9.348338,0
9.354151,9.41457,5.015478,1
3.815204,8.250773,6.43844,1
9.340559,5.318496,3.850452,1
9.252234,9.700078,8.559085,1
7.199107,9.734393,1.771663,0
4.56334,7.757173,8.646901,1
8.391068,6.335704,3.141389,1
3.712177,6.784733,8.098142,1
8.652411,5.870839,6.558951,0
8.592497,1.219865,0.50787,1
6.950383,7.400185,1.925873,1
1.488817,4.233852,9.703265,0
9.595743,8.144068,0.153692,1
8.342333,5.24182,4.813894,1
4.166805,9.243485,9.008576,1
7.101196,9.723626,4.655656,1
6.429196,4.772643,8.78147,1
9.609711,1.50273,0.064638,1
0.935061,7.576163,4.281338,1
1.199126,6.16663,5.745535,1
4.865552,8.727531,1.245324,1
8.542229,0.993428,5.902973,1
1.411373,9.731236,3.987462,1
4.318384,1.831074,8.229975,1
7.578247,3.604639,5.278377,1
5.564222,0.601625,7.488504,0
8.867591,3.483247,5.227792,1
3.902302,2.181122,7.144693,0
7.058123,3.324247,5.691242,1
9.363738,4.32164,1.511363,1
9.772049,8.872896,4.645551,1
7.613206,4.923939,7.272728,1
7.779734,3.913135,4.791312,1
9.051748,8.051042,4.966717,1
3.922024,9.48573,9.256172,1
1.46146,4.904065,9.292966,0
5.472479,1.02959,0.147335,1
5.485264,7.778976,6.648343,1
1.572324,7.529908,5.655946,1
2.586868,7.32682,9.946542,1
9.831859,8.403457,4.897782,0
7.698336,5.686306,0.425425,1
8.788563,1.555245,8.034516,1
9.022329,4.317502,1.304744,1
4.28152,9.347622,9.504275,1
1.670407,5.628545,5.804375,1
9.492128,7.997735,2.986572,1
4.33659,9.532324,6.876574,1
2.186285,8.556851,4.644584,1
7.242852,7.041102,6.994868,0
1.261263,2.160246,5.915542,0
9.829879,2.156069,4.80747,1
5.671959,7.520479,5.582645,1
8.272567,3.415098,5.671528,1
0.545863,6.811773,4.551209,1
3.502076,9.007753,9.432702,1
9.073345,4.916256,3.152201,1
6.863502,4.192104,8.777,1
1.936823,9.75534,1.823473,1
5.649015,6.006606,3.598184,1
6.317645,3.346419,5.534469,1
1.776508,8.104159,6.161297,1
6.208893,1.433356,1.016555,1
8.189372,4.316381,0.870817,1
8.769403,1.881939,2.07287,1
4.717481,8.177438,3.910479,1
9.446427,1.827159,3.621153,1
3.297034,7.337382,8.018078,1
7.123757,8.023893,4.748645,1
8.477593,7.375214,1.09005,1
6.181853,4.330062,9.643645,1
2.218459,3.717464,3.473162,0
5.93687,4.859906,9.396324,1
3.459439,7.199431,0.060394,1
4.389293,9.08546,4.746743,0
3.519757,8.140683,7.720568,1
6.107668,3.235483,3.411703,1
9.896444,3.827443,3.545687,1
3.435058,8.441014,6.256472,1
5.645086,9.232869,6.83198,1
9.342161,8.611476,3.457777,1
8.698686,3.397868,5.244929,1
7.966588,4.116439,1.800169,1
0.380757,1.521394,8.090825,0
2.26381,8.328778,6.385371,1
9.235908,3.191851,6.985187,1
1.274364,2.344363,8.771705,0
5.368636,6.770291,6.773554,1
4.058433,6.335125,8.796878,1
2.038479,0.688251,5.980082,0
8.338484,2.631324,5.294286,1
1.673727,4.396263,0.102827,0
0.241442,9.761001,1.954719,1
7.016128,6.655488,6.452384,1
7.802451,9.754845,1.5313,1
6.39309,3.4616,6.331971,1
0.01541,5.927861,7.527003,0
9.72803,9.558459,1.28234,1
5.939037,8.791608,1.767824,1
7.645052,2.663893,5.121326,1
2.148973,5.808121,6.38032,1
8.367136,8.052892,8.262106,1
1.51899,6.26706,1.4693,1
1.419202,5.173641,1.069568,0
0.477511,1.622468,2.546447,0
3.506773,6.446981,1.828195,1
9.826011,4.702307,8.426396,1
0.495876,1.591873,4.471642,0
8.170323,5.920084,9.740334,1
8.227276,6.944091,1.346745,1
1.573547,8.776255,3.763361,1
4.081274,6.98771,7.854668,1
4.542363,9.78449,8.910556,1
7.139677,2.416807,0.417695,1
7.219669,9.668157,2.068784,1
4.086395,5.835021,2.337648,1
8.955809,4.73704,9.397593,1
7.904548,4.774126,0.67994,1
5.761739,4.338096,3.752468,1
8.921629,8.77938,8.683182,1
0.863381,0.017406,8.453527,0
9.256348,3.639885,3.358629,1
9.280929,5.35525,8.71281,0
2.295957,8.749521,2.687068,1
4.542494,8.143251,2.569619,1
8.253312,6.591096,1.951862,1
1.762218,8.145795,0.940836,1
0.530645,7.821568,2.561927,1
8.173982,8.381158,1.211317,1
0.801924,7.254455,6.617211,1
5.798829,1.897174,7.466737,1
2.32995,8.897488,9.617459,0
6.71948,5.231346,3.732422,1
9.819131,1.928721,1.053931,1
8.488098,6.34293,6.036953,1
8.127411,9.057796,3.423329,1
5.185495,8.012172,8.124349,0
2.727711,0.950159,4.951202,0
9.15515,1.765513,1.642891,1
0.904781,6.108661,5.355545,0
6.252299,5.61067,7.377731,1
1.420473,0.933977,6.695779,0
7.954377,3.949459,2.907176,1
9.175961,0.926287,5.002317,1
2.264474,8.997803,8.830425,1
2.851175,8.132768,2.633912,1
8.522314,5.078805,6.3642,1
8.973246,1.094772,1.840202,1
9.33986,4.821332,8.282016,1
7.788526,3.543821,4.872664,1
5.586823,3.057416,2.430876,1
6.104551,8.61314,9.615887,1
9.933801,2.525245,0.470891,1
9.25021,4.652907,1.943073,1
4.786547,6.846554,8.4722,1
0.955549,6.466515,4.741911,0
6.756739,5.016546,4.275286,1
7.11303,9.31453,0.993752,1
3.73135,9.693572,6.958375,0
6.160345,8.869752,9.289614,0
7.053439,2.642777,0.846262,1
0.245773,5.437375,3.692129,0
9.847846,1.328594,0.950595,1
8.772196,3.434866,7.898309,1
3.205047,0.369318,2.585653,0
4.437885,8.492672,0.436088,1
5.837753,2.841204,9.748418,1
9.922463,8.819618,1.436854,1
2.01651,9.177286,6.476868,1
3.710233,8.706674,9.625725,1
3.770308,8.843974,1.324849,0
1.463756,3.582671,4.512614,0
6.664602,1.099955,1.695951,1
6.418651,9.688612,5.018699,1
9.105674,5.794709,3.813913,1
4.222531,7.674473,7.868709,1
8.003641,4.158439,0.799136,1
7.668163,3.356668,4.689645,1
7.958545,6.585164,1.765437,1
9.699631,3.886617,2.902607,1
2.418777,1.280392,2.458974,0
2.432932,1.113017,6.564528,0
9.438242,8.830148,3.268964,1
9.125083,7.792904,3.474101,1
7.63705,9.781763,0.677413,1
7.963264,5.416156,2.851336,1
2.206926,7.255349,8.752991,1
2.703803,9.503944,6.595665,1
8.137482,6.59547,5.536852,1
9.638993,5.793347,1.235641,1
5.578314,5.273834,3.347294,1
5.232546,5.418501,4.457629,1
9.568333,8.666006,0.77904,1
7.273873,4.694847,4.824983,1
7.536383,2.299163,4.727478,1
5.136983,7.840065,3.786926,1
9.857448,5.484618,3.401702,1
7.063178,6.292721,1.91263,1
1.679786,6.548562,2.311931,1
7.751108,4.908271,1.797899,1
5.892136,5.165678,4.794175,1
9.809113,8.544828,2.774962,1
4.505207,0.180659,9.26373,0
3.214466,8.750758,9.103013,1
0.504794,9.425956,1.088081,1
1.930897,3.39137,9.941121,1
5.401605,0.397591,0.634498,0
8.744723,5.098762,3.521731,1
9.68608,3.776028,4.696062,1
7.952405,7.366787,8.347167,1
3.594685,0.000753,3.037501,0
8.878778,1.480045,5.044469,1
5.359755,6.209537,5.967835,1
1.33893,5.176083,3.860417,0
2.442161,9.990565,4.040489,1
8.960904,9.470013,2.86423,1
9.301083,1.019832,7.987497,1
9.5847,0.564631,8.301248,1
6.333718,1.467368,4.924341,1
0.997194,8.694756,4.100267,0
6.529952,3.115161,2.208302,1
4.992498,0.074599,0.851881,0
0.228839,0.913223,4.328824,0
3.855205,5.976051,3.394772,1
2.387186,1.6465,6.000921,0
5.396523,2.812033,3.437374,1
9.094819,7.337385,6.387604,1
8.565586,1.462645,8.998262,1
5.217831,0.520901,3.938025,0
9.494628,8.064697,1.828821,1
6.721746,3.495262,3.387617,1
1.183717,8.850016,9.997703,1
9.964095,3.554457,9.387669,1
7.697902,7.965318,2.993488,1
8.639478,0.683678,8.141875,1
6.444873,0.60332,0.113185,1
0.884321,9.144275,4.27309,1
3.140938,9.526586,9.887626,1
8.688757,1.703418,8.77115,1
4.250707,8.024003,0.99921,1
6.129408,5.747145,1.897832,1
7.091824,0.415149,1.642842,1
7.308548,7.698917,6.275332,1
8.912401,4.783002,7.595122,1
6.550773,7.793573,5.852036,1
1.356869,5.8171,6.824878,0
0.226564,8.078103,4.999475,1
7.561144,3.145926,4.121794,1
6.711655,8.105749,4.720213,1
3.850085,0.902638,2.15125,0
0.295488,2.479494,1.95538,0
6.492321,5.099977,7.26889,1
7.798249,9.467407,4.735337,1
1.849376,1.690344,3.110375,0
7.767451,5.283591,8.539724,1
9.895127,6.087411,5.606138,1
0.733317,8.594246,0.377591,1
0.667263,9.120133,6.032296,1
5.895236,3.624627,4.054879,1
1.270949,7.21982,0.780455,0
9.002759,4.052948,7.658559,1
9.301899,2.925268,8.755774,1
7.178034,6.631916,5.301375,1
9.268738,9.827487,3.347881,1
9.211577,5.787762,0.670609,1
0.394812,5.795075,6.599685,0
2.801327,0.202337,0.39597,0
1.727664,3.245453,9.414824,0
7.852844,7.910533,5.535759,1
7.023854,6.358261,6.416686,1
4.097929,9.886885,3.951292,1
2.136852,7.39893,3.486042,1
9.814785,4.846111,1.976325,1
2.892607,5.032686,5.775034,0
4.072484,7.90227,6.465411,1
7.385639,8.032288,4.930376,1
0.566081,4.940604,0.105596,0
3.726219,5.588276,3.610383,1
3.142787,7.427369,5.910737,1
7.778451,4.105368,2.251232,1
2.466395,7.378208,7.897517,1
4.118097,6.697596,9.542007,1
3.015071,8.633324,4.225738,1
4.53467,1.953866,9.61213,0
8.673697,0.794053,1.599695,1
9.254485,5.276808,1.665258,1
9.363389,5.370908,5.286719,1
7.237362,5.857282,0.457498,1
0.172597,9.223987,2.534955,1
4.572504,9.328042,6.337982,1
5.198363,8.664488,7.480351,1
7.726769,1.402634,7.578857,1
8.158017,6.63279,5.917567,1
8.599069,1.731537,7.197019,1
7.065082,5.821558,3.304551,1
9.769501,0.553429,7.975433,1
7.2592,9.945124,0.167926,1
2.45419,5.959562,3.196885,0
8.290068,5.280584,9.71503,1
2.443745,6.826096,9.490296,1
6.265091,7.066831,4.650286,1
7.793939,2.756078,0.788453,1
5.115369,5.748214,3.186622,1
3.818582,5.416913,0.788392,1
6.591701,9.013318,7.439278,1
1.002449,2.826968,0.758495,0
6.170793,8.776593,9.078379,1
6.122741,6.551798,7.413199,1
1.593211,6.496846,0.188723,1
7.978242,1.249597,0.983774,1
4.983461,9.486055,4.65498,1
9.127807,4.55998,6.124824,1
8.338437,9.465189,5.623319,1
4.36726,5.412477,0.980581,1
4.311898,4.578417,7.401147,1
9.42936,3.238883,6.503832,1
1.614769,9.222807,4.997869,1
8.688373,7.720996,4.764648,1
7.317141,1.456105,1.703109,0
0.845156,7.843636,3.143273,0
9.660061,8.57537,8.323166,1
4.970993,2.999904,9.885057,1
2.352483,8.739733,6.434463,1
8.86512,1.978038,5.106033,1
4.141169,7.038325,4.418432,1
8.467595,2.421539,5.367729,1
7.245122,8.399931,4.287152,1
2.868566,7.828651,1.378049,1
4.051483,8.008432,0.214047,1
1.544632,8.858337,7.226299,1
6.515878,2.533632,2.971169,1
9.799725,6.798067,7.892309,1
5.51193,2.963763,0.893042,1
6.171123,9.44033,9.324329,1
5.24339,7.186945,1.092224,1
0.302396,7.738298,4.865352,1
2.823568,0.690399,5.21405,0
0.29654,8.81131,9.950968,1
0.104862,1.930965,0.314251,0
4.500258,7.648912,0.849056,1
2.708979,9.713797,0.702042,1
8.922648,9.074369,9.159234,1
6.252417,7.524528,5.129078,1
4.821158,5.099758,7.65127,1
8.638475,9.72671,7.363074,1
6.291842,3.39425,1.312858,1
1.17815,2.234199,7.899349,0
3.479057,1.4713,2.280846,0
5.103777,3.551289,9.100576,0
8.101958,0.504434,4.088439,1
9.853724,0.39938,5.873464,1
6.754385,8.299457,7.826191,1
2.821441,3.39459,6.116922,0
9.599012,1.160415,0.314303,1
3.466713,9.562627,4.704334,1
3.44973,6.904201,6.218151,1
4.898784,7.257278,2.220633,1
8.163247,9.426126,6.630558,1
2.816195,7.082948,0.595549,1
2.13539,4.1569,8.968511,0
3.476107,0.422586,0.691832,0
9.467808,2.918798,0.615992,1
0.310546,4.052744,6.313046,0
3.944694,4.489998,2.184601,0
2.711913,8.797551,8.531002,1
6.042224,9.027959,1.934458,1
6.735066,7.021982,8.188898,1
0.398587,9.263616,6.444249,1
2.292356,0.317165,1.543545,0
2.537598,4.603876,0.869984,1
9.835814,5.747813,2.45224,1
4.856217,8.074659,1.965752,1
3.974503,3.377762,4.953976,0
6.535924,9.763257,8.481521,1
8.411025,4.396502,2.595719,1
4.15507,5.20888,6.63784,1
2.495427,4.78619,8.806858,1
7.276833,3.668402,1.922609,1
3.04886,8.504197,0.258794,1
0.214162,3.395064,9.462477,0
5.728516,8.965925,7.642755,1
4.212067,3.124439,0.702583,1
8.952799,8.556137,7.857805,1
0.048066,3.624128,0.390021,0
8.200646,8.046373,1.347462,1
8.856844,3.019566,2.1321,0
3.6635,9.153685,1.930881,1
5.434645,5.680834,2.249734,1
7.075572,8.403258,9.15167,1
7.213049,5.192066,8.914523,1
8.542082,7.254799,2.027197,1
9.858891,8.821059,5.375764,1
9.118948,2.342556,1.424916,0
8.246135,3.353598,3.661811,1
8.426893,7.036425,2.048474,1
0.811484,9.568731,5.49724,1
6.23791,8.45416,3.234036,1
9.807327,0.696417,6.410886,1
9.422155,4.14796,2.173208,1
4.96957,9.230922,4.139086,1
3.341921,0.276622,4.790213,0
5.038152,6.323986,9.204073,1
7.736935,7.229947,2.761331,1
1.50614,9.088575,2.844232,1
2.200538,9.317673,1.102341,0
0.502311,6.409912,5.885839,0
7.463428,3.707241,8.566359,0
7.813357,6.864225,8.091581,1
1.269989,6.770842,1.524877,1
3.385564,2.759153,7.221531,0
8.916864,4.374007,3.922854,1
3.698995,7.437415,5.919097,1
7.308333,9.567895,6.547288,1
6.453575,4.608087,5.356961,1
5.608992,0.929099,0.093057,0
2.042036,0.757494,4.758137,0
3.798004,5.152303,7.725932,0
2.082918,6.833886,5.009529,0
4.152497,3.856459,5.858898,1
9.330802,8.203219,0.819591,1
3.193297,6.702804,1.919724,1
2.392336,7.414279,7.274582,1
9.798239,9.918715,9.389879,1
0.106343,0.790421,6.512292,0
4.288043,6.901038,4.389604,1
0.846131,8.287627,7.678622,1
7.27938,2.91836,8.490541,1
2.12454,4.242012,5.18553,0
6.364358,3.424661,5.841147,1
9.220635,6.152485,1.808035,1
4.939441,7.778415,0.90159,1
4.803839,8.565289,8.369373,1
9.550129,4.029997,0.728722,1
0.456457,4.296028,5.531785,0
3.340652,6.163288,0.964774,1
8.707736,6.712599,0.44408,1
0.239203,6.343839,1.853534,0
4.961245,8.825065,1.183989,1
7.991334,9.761444,7.823216,1
4.166843,0.777189,8.300546,0
6.672832,7.240853,1.134491,1
7.678211,7.78492,4.344197,1
6.184358,6.412008,3.932365,1
8.512483,9.47074,0.244504,1
0.704822,9.653277,0.356263,1
9.416058,7.557785,4.246334,1
7.016099,4.485994,9.872464,1
3.668691,5.660569,9.712939,1
9.197017,8.39153,3.182151,1
9.596771,8.75565,0.705397,1
8.843112,0.854499,9.27635,1
9.052857,3.014255,8.994116,1
8.020749,0.550555,7.223327,0
6.960238,1.746694,4.596383,0
7.698039,9.654101,6.537777,1
5.712492,5.317078,7.095146,1
7.339805,3.535503,0.336243,1
2.706351,6.610136,1.088173,1
4.727348,4.742488,3.960842,1
6.602802,6.180844,4.628033,1
9.569674,0.719736,6.746129,1
6.459118,7.908454,2.969978,0
8.218795,4.5546,0.918672,1
6.36939,1.288553,8.96506,1
1.787481,8.996651,7.020015,1
4.77812,4.095632,5.934601,1
0.108663,7.78601,8.760271,1
6.114877,0.902336,3.788524,1
7.594496,6.531519,2.80574,1
4.651701,5.383201,1.047376,0
8.722205,5.37722,1.57984,1
5.620152,3.822831,0.528071,1
7.300827,7.425034,1.052272,0
9.542038,5.931029,8.274875,1
5.656193,6.641405,0.385389,1
3.240192,8.600664,0.915602,1
1.936552,7.726705,1.736045,1
8.479709,9.167103,8.789755,1
7.273706,5.050341,2.747842,1
1.100085,7.812541,3.064135,1
8.38718,4.09463,8.557038,1
6.153999,0.861922,1.154875,1
5.607792,6.541946,8.291445,1
6.787427,8.545877,6.613302,1
7.007501,7.483313,2.111276,1
2.832495,8.030613,7.413302,1
0.029892,7.490425,1.26085,0
7.192671,6.746351,7.826187,1
5.953811,6.910733,8.777352,1
9.392812,3.088777,3.711756,1
0.165209,8.186078,5.534758,1
6.185888,9.981937,4.991652,1
6.827727,7.636686,7.966543,1
5.897096,3.059813,5.365822,1
5.096836,6.031555,0.744977,1
8.897038,1.241982,6.004076,1
6.2497,0.449069,1.74092,0
1.238477,1.268117,3.375568,0
3.379003,7.701666,0.767257,1
1.067777,6.960939,8.834492,1
5.9106,5.227274,5.399212,1
5.517629,4.585396,5.040193,1
5.39416,6.897364,6.82014,1
8.066252,5.311099,6.659878,1
0.516685,8.708274,5.171031,1
1.560246,6.418048,5.026196,1
3.075162,8.232833,3.129959,1
4.116063,8.631745,8.050822,1
4.473054,8.028993,4.082146,1
0.252897,2.913282,0.234647,0
4.865659,0.356461,9.962515,0
6.967775,4.07318,8.335236,0
4.236615,7.188558,9.305719,1
9.647236,9.785796,5.680025,0
9.366267,6.73094,4.669814,1
2.681753,6.238736,8.614501,1
8.115585,3.925221,1.128412,1
2.74971,0.457668,7.360286,0
4.871025,8.952286,7.064016,1
7.429209,1.262182,2.872511,1
9.579791,5.335711,6.169381,1
2.826142,4.040444,5.633395,0
4.27692,0.511071,4.640541,0
4.169641,6.824676,4.461467,0
4.188452,5.670743,9.156461,1
6.855217,6.456882,3.828173,1
7.476098,4.86856,3.933747,1
0.307246,9.642945,6.380558,1
1.775207,5.994727,1.896543,0
3.033494,5.705514,0.339941,0
3.428856,6.077385,7.830295,1
4.358177,9.17942,3.142868,1
5.384561,1.955157,0.826353,1
8.351577,3.217472,3.684288,1
6.724605,3.871605,2.858197,1
5.789643,8.327377,2.273599,1
0.030287,8.985773,8.189972,1
3.082903,6.637084,5.518176,1
8.620165,4.051331,3.166385,1
7.609765,7.65277,6.853234,1
8.241359,2.504047,8.723704,1
6.03449,3.042955,8.500623,1
6.432229,6.262659,8.218,1
3.541458,5.903745,3.191279,1
4.890141,4.932659,3.949317,1
1.557962,8.382664,0.546938,0
7.187224,9.21516,5.082467,1
9.708632,1.262657,3.707148,1
0.69332,8.92074,2.63042,1
9.797724,2.063861,4.644655,0
