att1,att2,att3,att4,att5,target
0.126771,0.679098,0.604733,0.759045,0.654259,1
0.803108,0.732632,0.431849,0.527738,0.10844,0
0.128049,0.855615,0.742121,0.741729,0.278005,1
0.327719,0.219445,0.555678,0.440625,0.633673,1
0.928229,0.073958,0.955853,0.425155,0.905455,1
0.342322,0.326245,0.798047,0.209906,0.930891,1
0.304442,0.237839,0.521991,0.831795,0.40297,1
0.31087,0.361882,0.181838,0.527325,0.044037,1
0.132407,0.915121,0.990641,0.028973,0.767431,1
0.645664,0.399043,0.851107,0.381375,0.482549,1
0.90283,0.003867,0.748903,0.793849,0.137121,0
0.09727,0.227501,0.390004,0.763797,0.366902,1
0.130244,0.24628,0.249154,0.230604,0.986993,0
0.734918,0.167491,0.988958,0.774807,0.89944,1
0.709181,0.436307,0.896388,0.905368,0.550643,1
0.095446,0.949619,0.655515,0.768293,0.642076,1
0.144637,0.111514,0.698696,0.711749,0.008128,1
0.497611,0.204085,0.879907,0.158918,0.811664,1
0.690192,0.409306,0.897256,0.621018,0.153402,1
0.330338,0.081846,0.440186,0.120466,0.325092,1
0.01229,0.555564,0.443168,0.599577,0.108728,1
0.345702,0.100069,0.811249,0.153039,0.498525,1
0.517922,0.307328,0.790035,0.3939,0.71884,1
0.12243,0.320404,0.595048,0.250995,0.05333,1
0.279115,0.715167,0.678654,0.399437,0.07398,1
0.291607,0.770927,0.130553,0.502523,0.557183,0
0.087609,0.86171,0.759943,0.628397,0.675061,0
0.530531,0.096373,0.416069,0.697321,0.062041,1
0.040498,0.246008,0.065599,0.986976,0.696795,1
0.144264,0.480383,0.248932,0.68883,0.380028,1
0.503276,0.469048,0.577719,0.276866,0.1787,1
0.355065,0.337991,0.475924,0.401598,0.489121,1
0.305257,0.215731,0.794531,0.723265,0.983246,1
0.172119,0.604344,0.785661,0.885559,0.61931,1
0.11486,0.784726,0.261834,0.365715,0.722156,1
0.462436,0.57121,0.970037,0.8305,0.159411,1
0.294696,0.163463,0.070175,0.64456,0.549402,1
0.083018,0.209102,0.195139,0.388551,0.709478,1
0.342036,0.82587,0.504031,0.126972,0.842852,0
0.044939,0.732238,0.484252,0.703531,0.458319,1
0.500356,0.067317,0.825467,0.466185,0.063012,1
0.573356,0.546951,0.729351,0.704869,0.739345,1
0.147349,0.385306,0.628508,0.515885,0.3647,1
0.310634,0.07334,0.413375,0.276801,0.895523,1
0.446361,0.33203,0.784975,0.27717,0.226417,1
0.117904,0.209811,0.847459,0.517707,0.562741,1
0.198385,0.923596,0.773542,0.139667,0.353711,1
0.783701,0.118989,0.556016,0.440869,0.056938,1
0.315248,0.114843,0.195579,0.73065,0.416687,1
0.369527,0.763591,0.988946,0.689627,0.105847,1
0.045916,0.306294,0.902598,0.184311,0.598724,1
0.231161,0.174457,0.070552,0.340789,0.820679,1
0.120758,0.597775,0.319576,0.532494,0.748093,1
0.384038,0.406305,0.60769,0.127427,0.071446,1
0.288063,0.503333,0.783095,0.619419,0.148565,1
0.613055,0.429979,0.792639,0.698305,0.10733,1
0.628787,0.041211,0.602881,0.274701,0.499214,1
0.270923,0.429247,0.025111,0.289558,0.739958,1
0.14679,0.180564,0.714945,0.869852,0.960552,1
0.030198,0.701591,0.217076,0.52049,0.883685,1
0.110249,0.669865,0.270314,0.666481,0.456057,1
0.277037,0.355102,0.573145,0.783425,0.421085,1
0.402034,0.325776,0.678547,0.597378,0.938701,1
0.102,0.047364,0.96354,0.893915,0.534558,1
0.37768,0.203779,0.572452,0.758759,0.960525,1
0.016915,0.435447,0.642871,0.696204,0.042805,1
0.031623,0.598505,0.242793,0.61004,0.662304,1
0.628883,0.428475,0.934216,0.279163,0.6899,1
0.016765,0.880369,0.318636,0.723099,0.645459,1
0.084207,0.917394,0.614807,0.633396,0.309212,0
0.284595,0.611793,0.469176,0.742249,0.115415,1
0.55759,0.919772,0.199608,0.225025,0.409975,0
0.094427,0.278415,0.715028,0.598616,0.517736,1
0.819494,0.105222,0.827276,0.536725,0.7316,1
0.762677,0.381379,0.926023,0.766612,0.234602,1
0.162268,0.744308,0.472569,0.138233,0.99624,1
0.341879,0.809843,0.720504,0.368692,0.415753,1
0.371714,0.524447,0.602938,0.228741,0.487652,1
0.168286,0.981305,0.963012,0.394008,0.887481,0
0.744938,0.051682,0.541778,0.515357,0.262873,1
0.236114,0.535632,0.472457,0.465058,0.305027,1
0.294842,0.032464,0.864326,0.043362,0.347653,1
0.104621,0.719803,0.163294,0.368792,0.556634,1
0.645038,0.147013,0.943866,0.920324,0.82332,1
0.566067,0.032629,0.774691,0.165357,0.172157,1
0.834522,0.016894,0.618064,0.685617,0.152899,1
0.072405,0.438513,0.659382,0.006945,0.605463,0
0.152074,0.102048,0.804924,0.899465,0.178881,0
0.155954,0.264951,0.477491,0.509983,0.007968,1
0.127169,0.836692,0.906763,0.654193,0.565418,1
0.154729,0.027509,0.50396,0.466772,0.195695,1
0.428732,0.589297,0.937485,0.632208,0.549089,1
0.099523,0.641534,0.652067,0.584834,0.764236,1
0.645395,0.34413,0.725141,0.906284,0.400996,1
0.46294,0.278218,0.556065,0.031696,0.9987,1
0.018932,0.003063,0.268009,0.165304,0.952678,1
0.543889,0.815304,0.250308,0.321512,0.73065,0
0.017081,0.463358,0.715171,0.233725,0.778986,1
0.527227,0.098446,0.311036,0.187322,0.529316,1
0.118657,0.706528,0.843491,0.170977,0.621879,1
0.786421,0.158179,0.541105,0.451227,0.956339,1
0.268929,0.638611,0.779774,0.756293,0.030991,1
0.069686,0.533432,0.634697,0.685517,0.197648,1
0.342759,0.158894,0.706327,0.847435,0.622503,1
0.774219,0.230948,0.687074,0.437161,0.601649,1
0.222009,0.630029,0.169111,0.102789,0.618558,1
0.16325,0.512453,0.704817,0.397263,0.904,1
0.326428,0.38663,0.934183,0.700156,0.918377,1
0.144962,0.408258,0.586743,0.059944,0.670032,1
0.652212,0.680579,0.443336,0.426637,0.898917,0
0.412196,0.780838,0.770474,0.725976,0.507941,1
0.682483,0.076687,0.90505,0.954938,0.762964,1
0.067101,0.187818,0.07515,0.588464,0.634398,1
0.119143,0.39734,0.13643,0.594483,0.896665,1
0.11176,0.112866,0.234795,0.320788,0.687845,1
0.664666,0.537341,0.952255,0.335996,0.297541,1
0.818949,0.063944,0.898252,0.362641,0.721761,1
0.07089,0.34317,0.239292,0.149925,0.827215,1
0.569387,0.502726,0.726302,0.250369,0.418814,0
0.250987,0.481068,0.848892,0.407948,0.829137,1
0.046256,0.091379,0.178551,0.916121,0.601358,1
0.536906,0.074422,0.685175,0.406775,0.082493,0
0.472131,0.179429,0.292633,0.501231,0.563231,1
0.004573,0.598622,0.433348,0.670764,0.647023,0
0.773234,0.436328,0.925653,0.654047,0.898424,1
0.477617,0.211225,0.296087,0.552106,0.926819,1
0.260186,0.514454,0.512628,0.517364,0.228582,1
0.584064,0.159154,0.8012,0.654275,0.830503,1
0.862033,0.292564,0.555784,0.532996,0.003993,0
0.225565,0.776195,0.372522,0.82601,0.442448,0
0.615467,0.34262,0.707164,0.132356,0.902348,0
0.005932,0.574826,0.977654,0.98558,0.987211,1
0.893409,0.982875,0.554252,0.899666,0.796809,0
0.124191,0.806412,0.705429,0.757567,0.654469,1
0.728848,0.122229,0.468084,0.096661,0.984839,1
0.095574,0.660173,0.277828,0.049833,0.974201,1
0.429048,0.690546,0.810749,0.50737,0.268565,1
0.734199,0.004325,0.940419,0.323002,0.465546,1
0.451168,0.114881,0.169945,0.107584,0.900932,1
0.364774,0.163302,0.728425,0.804725,0.100628,1
0.025045,0.556397,0.962882,0.539808,0.12561,1
0.923853,0.339687,0.961411,0.066383,0.550193,1
0.364944,0.22088,0.512316,0.316683,0.214008,1
0.427685,0.313891,0.993554,0.7874,0.977647,1
0.103335,0.8734,0.848882,0.116482,0.951989,1
0.240329,0.70399,0.504563,0.669261,0.590635,1
0.073475,0.840756,0.104255,0.534026,0.09755,0
0.834537,0.053059,0.757422,0.837774,0.936391,1
0.190901,0.275666,0.176033,0.699409,0.919473,1
0.396729,0.072271,0.137479,0.357214,0.850419,1
0.18328,0.741023,0.384915,0.063593,0.253825,1
0.463458,0.329309,0.673412,0.986711,0.599655,1
0.239002,0.183175,0.621058,0.546263,0.795692,1
0.476179,0.093415,0.089474,0.699662,0.633707,1
0.21396,0.782747,0.330855,0.484657,0.548958,0
0.200112,0.619351,0.531718,0.804277,0.380054,1
0.859251,0.094429,0.959258,0.333656,0.244149,1
0.248696,0.595052,0.480924,0.78944,0.232474,1
0.221582,0.053209,0.156454,0.221232,0.47048,0
0.168865,0.069705,0.689593,0.754111,0.106328,1
0.754909,0.203859,0.413108,0.49491,0.711,0
0.108301,0.923145,0.219893,0.497292,0.938385,0
0.068067,0.106219,0.917014,0.540142,0.698668,1
0.007746,0.945004,0.140191,0.791874,0.564652,0
0.377433,0.517122,0.439129,0.776831,0.337854,1
0.035669,0.465173,0.613408,0.221395,0.266243,1
0.788622,0.105322,0.735181,0.183507,0.956975,1
0.080397,0.425643,0.917815,0.502043,0.323863,1
0.17216,0.188918,0.883718,0.02289,0.561754,0
0.168544,0.605044,0.878457,0.612894,0.155263,0
0.056774,0.72056,0.506963,0.680537,0.811073,1
0.034346,0.240613,0.02886,0.50303,0.727888,1
0.11626,0.430244,0.241656,0.748113,0.337826,1
0.503286,0.494379,0.893454,0.760766,0.300383,0
0.132492,0.138461,0.540455,0.908741,0.021693,1
0.201489,0.299174,0.27026,0.060792,0.184156,1
0.92103,0.214448,0.9384,0.850534,0.086595,0
0.254622,0.012037,0.001266,0.377816,0.240488,1
0.690214,0.227773,0.488076,0.402209,0.964765,1
0.262967,0.596169,0.882515,0.744441,0.257751,1
0.157002,0.268328,0.569542,0.147226,0.301912,1
0.023552,0.681694,0.86354,0.828773,0.291993,1
0.037637,0.479912,0.5242,0.218671,0.201781,1
0.754568,0.154439,0.661698,0.467329,0.381791,1
0.490664,0.235638,0.710574,0.166815,0.097351,1
0.018169,0.732687,0.489446,0.610324,0.887537,1
0.153556,0.083446,0.497043,0.699121,0.196633,1
0.407832,0.792694,0.659976,0.0988,0.702728,1
0.400541,0.585652,0.699939,0.376799,0.546142,1
0.462144,0.570415,0.817231,0.707617,0.452688,1
0.571864,0.322101,0.961677,0.020473,0.753604,1
0.025564,0.764441,0.133217,0.059032,0.98329,1
0.350661,0.114599,0.98698,0.733672,0.605852,1
0.339567,0.350444,0.734105,0.270617,0.751027,1
0.123822,0.70974,0.854003,0.500832,0.513743,0
0.457756,0.321561,0.979645,0.580032,0.970804,1
0.787469,0.055704,0.714187,0.21083,0.132376,0
0.224847,0.049814,0.762022,0.417668,0.23326,1
0.254733,0.14472,0.211413,0.725727,0.795877,1
0.007158,0.654641,0.339482,0.047457,0.216944,1
0.059252,0.197937,0.416382,0.887293,0.179712,1
0.112957,0.336231,0.850797,0.7221,0.449116,1
0.629312,0.596164,0.960884,0.629052,0.710944,1
0.879315,0.073109,0.821784,0.073965,0.333013,1
0.546743,0.276314,0.616549,0.850504,0.660685,1
0.385825,0.022255,0.569973,0.643145,0.60673,1
0.104075,0.194636,0.899748,0.646104,0.102016,1
0.158252,0.596132,0.055966,0.073005,0.615762,1
0.439263,0.744578,0.138091,0.217023,0.365771,1
0.579245,0.08327,0.435037,0.394008,0.415353,1
0.284561,0.821439,0.999569,0.184114,0.724595,1
0.516184,0.24994,0.377128,0.698912,0.372903,1
0.02808,0.206307,0.773826,0.751349,0.776955,1
0.039501,0.67021,0.579103,0.331234,0.80666,1
0.419098,0.205823,0.559244,0.380858,0.548974,1
0.442327,0.78007,0.555875,0.44963,0.918411,0
0.13549,0.552438,0.316635,0.505782,0.434845,1
0.738697,0.340891,0.756888,0.603809,0.889221,1
0.079009,0.940689,0.208612,0.768158,0.318658,0
0.255455,0.213149,0.520438,0.825385,0.642114,1
0.109582,0.391553,0.068793,0.976237,0.420036,1
0.295365,0.874692,0.820977,0.820358,0.974749,1
0.128665,0.057751,0.887655,0.721124,0.898048,1
0.293329,0.370961,0.308206,0.277531,0.323837,1
0.346256,0.12556,0.854471,0.160016,0.571061,1
0.747917,0.096429,0.795003,0.239849,0.249483,1
0.296582,0.628606,0.961594,0.661726,0.796186,1
0.358097,0.788011,0.946544,0.093628,0.162589,1
0.610832,0.076192,0.994345,0.221619,0.012437,1
0.706324,0.040523,0.328603,0.341996,0.512032,0
0.694937,0.688278,0.781199,0.150344,0.652064,0
0.123953,0.502761,0.340192,0.2626,0.022073,1
0.173322,0.690682,0.434381,0.376807,0.747895,1
0.812479,0.047066,0.766133,0.327492,0.712891,1
0.33508,0.944204,0.882111,0.026451,0.953336,1
0.194616,0.756163,0.681363,0.878387,0.298908,1
0.418273,0.805432,0.776434,0.359236,0.8599,1
0.66084,0.181763,0.373391,0.395942,0.790811,1
0.030814,0.947586,0.909394,0.481538,0.829681,1
0.168441,0.889302,0.669851,0.586794,0.511355,1
0.674632,0.385864,0.726793,0.307895,0.315661,1
0.24288,0.080095,0.370704,0.542487,0.81035,1
0.066055,0.567636,0.312626,0.958358,0.738386,1
0.661071,0.043214,0.679292,0.75465,0.619556,1
0.267285,0.55106,0.494502,0.457062,0.54865,1
0.374469,0.519637,0.740271,0.251326,0.855477,1
0.480445,0.332171,0.787481,0.523824,0.187572,1
0.337081,0.555778,0.922695,0.189072,0.036832,1
0.457064,0.633117,0.755127,0.365817,0.06501,1
0.6862,0.83537,0.82769,0.66727,0.679468,0
0.239657,0.393799,0.728921,0.26618,0.05037,1
0.153835,0.092195,0.596764,0.303858,0.456222,1
0.735919,0.269079,0.614233,0.266934,0.554666,1
0.159041,0.734114,0.542553,0.699352,0.993895,1
0.648942,0.293063,0.916092,0.165477,0.09517,1
0.250995,0.170112,0.501019,0.377776,0.786613,1
0.080832,0.445295,0.579641,0.727465,0.389982,1
0.312142,0.055369,0.74205,0.52934,0.369586,1
0.082195,0.814924,0.381415,0.48383,0.842175,1
0.685674,0.34646,0.823035,0.68007,0.148405,0
0.003065,0.863111,0.147476,0.389637,0.472816,0
0.306255,0.434075,0.70837,0.32605,0.259339,1
0.353469,0.099965,0.328436,0.169237,0.194345,1
0.194542,0.213328,0.728739,0.890687,0.71109,1
0.335396,0.634861,0.846069,0.42447,0.991487,1
0.007716,0.329572,0.991453,0.380371,0.785881,1
0.035649,0.963479,0.89478,0.72084,0.024013,1
0.910635,0.010211,0.735381,0.814162,0.704148,1
0.3785,0.677032,0.575108,0.387983,0.775331,1
0.37906,0.656322,0.978061,0.122586,0.822956,1
0.677811,0.113261,0.48341,0.633176,0.428884,1
0.470258,0.310073,0.960956,0.525688,0.864191,1
0.138148,0.824243,0.5363,0.065327,0.213695,1
0.711948,0.36212,0.912974,0.073132,0.817311,1
0.038472,0.67163,0.857821,0.246184,0.242926,1
0.386699,0.591983,0.355456,0.184859,0.41061,1
0.085045,0.687746,0.867276,0.47351,0.63013,1
0.782449,0.094302,0.75788,0.248783,0.547843,1
0.305575,0.0828,0.468081,0.111596,0.121692,1
0.383738,0.507365,0.705316,0.004721,0.230631,1
0.56747,0.732946,0.869964,0.207419,0.710142,1
0.387577,0.478231,0.985299,0.9013,0.783162,1
0.378864,0.593408,0.69857,0.020605,0.893297,1
0.782759,0.247783,0.718312,0.390585,0.222635,1
0.107859,0.70047,0.092424,0.134539,0.450765,1
0.179894,0.377098,0.366063,0.395445,0.938475,1
0.152993,0.489974,0.873849,0.187556,0.155741,1
0.451303,0.562589,0.367765,0.051009,0.610762,1
0.191051,0.982379,0.862697,0.944659,0.413078,1
0.482349,0.358702,0.585784,0.159477,0.854463,1
0.127068,0.482118,0.090773,0.024009,0.896414,1
0.783709,0.413037,0.885077,0.12834,0.223592,1
0.408788,0.260828,0.490378,0.888844,0.257981,1
0.149463,0.994777,0.865041,0.704153,0.90035,1
0.211398,0.231869,0.656344,0.073538,0.716838,0
0.031733,0.380573,0.796793,0.553391,0.459909,1
0.164174,0.68079,0.235291,0.15385,0.344794,1
0.727976,0.123751,0.836071,0.217029,0.953297,0
0.572355,0.084569,0.562805,0.546666,0.737245,1
0.151737,0.86541,0.481869,0.699858,0.84318,1
0.309543,0.303754,0.741368,0.807909,0.458979,1
0.28645,0.264231,0.663558,0.678812,0.704921,1
0.144249,0.31542,0.254529,0.794132,0.095498,1
0.418989,0.034367,0.795613,0.389165,0.432876,1
0.274333,0.227016,0.354318,0.964875,0.012011,1
0.057017,0.633596,0.316969,0.363155,0.098963,1
0.062751,0.560263,0.941622,0.289571,0.792281,1
0.047706,0.772233,0.987608,0.183545,0.435598,1
0.11479,0.222003,0.477064,0.483645,0.709551,1
0.25513,0.659922,0.567662,0.92213,0.708883,1
0.227995,0.854457,0.674017,0.801543,0.261157,1
0.452571,0.447702,0.64274,0.463798,0.438989,1
0.252547,0.957999,0.852522,0.534696,0.868028,1
0.037336,0.52944,0.962303,0.572221,0.525369,0
0.530478,0.465396,0.470914,0.33861,0.796218,1
0.081275,0.352186,0.079749,0.692568,0.186791,1
0.408898,0.656844,0.570686,0.319852,0.045346,0
0.268825,0.202206,0.498907,0.762476,0.449212,1
0.654283,0.681098,0.505401,0.726513,0.130519,0
0.539221,0.296817,0.466756,0.866277,0.633401,1
0.40786,0.342171,0.593726,0.850221,0.628379,1
0.299655,0.457473,0.584464,0.780201,0.838005,1
0.13928,0.2885,0.894763,0.356068,0.097626,1
0.182028,0.430393,0.580371,0.341524,0.612379,1
0.233738,0.06266,0.081844,0.948192,0.734413,1
0.626216,0.35884,0.799552,0.153871,0.03241,1
0.201361,0.702701,0.380515,0.221406,0.874513,1
0.045453,0.808069,0.299776,0.366507,0.649407,1
0.206179,0.853987,0.438814,0.919916,0.936172,0
0.177551,0.313872,0.860879,0.037669,0.548122,1
0.441547,0.251434,0.69575,0.868204,0.082956,1
0.454151,0.263977,0.341289,0.532044,0.801922,1
0.510952,0.308528,0.330319,0.336042,0.266096,1
0.486454,0.63557,0.863582,0.475758,0.882028,1
0.515903,0.340694,0.945028,0.037434,0.056526,1
0.438268,0.016751,0.817296,0.130205,0.04443,1
0.477532,0.377854,0.521615,0.452045,0.921129,1
0.579393,0.43386,0.923215,0.980929,0.727786,1
0.488284,0.412476,0.873943,0.345873,0.127606,0
0.69974,0.776168,0.891339,0.347833,0.741025,0
0.628179,0.02424,0.186177,0.166941,0.608576,1
0.282841,0.222599,0.568568,0.572331,0.196202,1
0.52197,0.051586,0.503373,0.511839,0.462257,1
0.113483,0.332176,0.393157,0.017506,0.614072,1
0.099731,0.32665,0.229627,0.815198,0.652363,1
0.060466,0.694559,0.117309,0.612294,0.25493,0
0.262727,0.033323,0.061885,0.725467,0.965294,0
0.160037,0.316542,0.376926,0.999244,0.303568,1
0.034198,0.458717,0.486169,0.393088,0.48567,0
0.639628,0.015091,0.385555,0.174044,0.610959,0
0.339049,0.770931,0.752628,0.55085,0.190408,1
0.149557,0.058558,0.05245,0.048461,0.259124,0
0.347962,0.471904,0.846955,0.697761,0.345685,1
0.096374,0.217987,0.88946,0.117711,0.423522,1
0.153104,0.779993,0.862338,0.711361,0.672023,1
0.419548,0.918676,0.929772,0.849514,0.849393,1
0.629999,0.304729,0.964955,0.978956,0.306772,1
0.714904,0.231454,0.3892,0.813573,0.033634,0
0.169643,0.219932,0.778813,0.218888,0.314117,1
0.335134,0.111846,0.247875,0.17808,0.868639,0
0.225344,0.001167,0.854045,0.120783,0.722422,1
0.084804,0.372388,0.054088,0.166254,0.330159,1
0.200091,0.711964,0.129589,0.136759,0.481048,1
0.292626,0.624499,0.936239,0.3425,0.307972,1
0.128426,0.172266,0.463379,0.73858,0.306176,1
0.874678,0.10037,0.901055,0.230865,0.08379,1
0.910038,0.014286,0.301032,0.006341,0.446364,0
0.127953,0.519208,0.900288,0.019099,0.728559,1
0.03141,0.728099,0.522329,0.56513,0.726191,1
0.712843,0.217277,0.477999,0.295516,0.311271,1
0.217718,0.878771,0.563755,0.444729,0.287944,1
0.64207,0.295727,0.466705,0.082592,0.551735,1
0.427201,0.096191,0.971945,0.224917,0.546549,1
0.016031,0.638463,0.350698,0.090783,0.455841,1
0.645221,0.652926,0.586951,0.175198,0.102436,0
0.195359,0.386666,0.910968,0.009085,0.81149,1
0.07105,0.404958,0.157952,0.873242,0.326453,1
0.102681,0.347708,0.473058,0.733505,0.932805,0
0.698098,0.7866,0.044558,0.585904,0.181266,0
0.304425,0.596014,0.251616,0.694682,0.34834,0
0.117562,0.827285,0.001818,0.024475,0.894378,1
0.329556,0.360803,0.842623,0.348951,0.208451,0
0.328895,0.049549,0.288075,0.562295,0.826489,1
0.00766,0.942928,0.91073,0.35815,0.151729,1
0.288181,0.207307,0.469875,0.686111,0.53616,1
0.292083,0.736016,0.760226,0.435494,0.811267,1
0.958339,0.876547,0.795996,0.788128,0.924014,0
0.021277,0.32213,0.600249,0.663858,0.919267,1
0.001902,0.164248,0.057611,0.283628,0.747789,1
0.82514,0.074037,0.685517,0.08433,0.767674,1
0.328516,0.325823,0.46633,0.830958,0.583689,1
0.469069,0.149797,0.563562,0.085685,0.445921,1
0.081724,0.427809,0.819651,0.186537,0.049452,1
0.642625,0.198421,0.444107,0.692898,0.726922,1
0.475239,0.519326,0.779172,0.2262,0.113823,1
0.22933,0.261485,0.607556,0.990263,0.014781,1
0.087812,0.229272,0.435303,0.074355,0.544773,1
0.014499,0.603649,0.148371,0.193416,0.779295,1
0.727712,0.722987,0.979879,0.004812,0.273256,0
0.463404,0.144696,0.237757,0.651467,0.438678,1
0.323957,0.313559,0.617866,0.499027,0.977218,1
0.094375,0.887306,0.69067,0.636926,0.068747,1
0.344833,0.360447,0.259366,0.230742,0.028105,1
0.022423,0.517567,0.997949,0.693715,0.976303,1
0.341823,0.450755,0.910943,0.770412,0.590769,0
0.300058,0.227024,0.486116,0.021936,0.668135,1
0.322613,0.777996,0.856649,0.138964,0.094837,1
0.003905,0.4952,0.389564,0.915551,0.361705,1
0.873566,0.779547,0.820189,0.630091,0.975762,0
0.205327,0.252418,0.522262,0.790597,0.756288,1
0.178807,0.32622,0.339314,0.552355,0.839168,1
0.103412,0.696812,0.37593,0.164224,0.058046,1
0.12026,0.005233,0.058156,0.043267,0.148301,1
0.227585,0.447169,0.655593,0.268505,0.15949,1
0.331473,0.309172,0.989764,0.050021,0.65821,1
0.015838,0.238966,0.734051,0.654422,0.679689,1
0.247009,0.173344,0.780581,0.743657,0.999263,1
0.296653,0.41565,0.000317,0.51372,0.460919,0
0.125722,0.117078,0.425044,0.445492,0.629565,1
0.674327,0.43074,0.76807,0.559587,0.993502,1
0.274388,0.102949,0.422105,0.720201,0.522962,1
0.600437,0.343893,0.898322,0.097067,0.426839,1
0.330092,0.725647,0.670898,0.918875,0.401142,0
0.290449,0.060071,0.509312,0.237103,0.972672,1
0.329596,0.209515,0.915217,0.069019,0.051449,1
0.211375,0.666203,0.972742,0.665091,0.396236,1
0.853043,0.280424,0.149992,0.243553,0.966929,0
0.224488,0.150463,0.423405,0.879635,0.002533,1
0.126606,0.880622,0.842252,0.707198,0.084215,1
0.429505,0.181672,0.494638,0.154561,0.064963,1
0.109794,0.665493,0.694349,0.829301,0.764016,1
0.370623,0.415758,0.366863,0.744585,0.725447,1
0.543831,0.949788,0.889596,0.042838,0.758053,1
0.152829,0.925431,0.713635,0.062689,0.80446,1
0.073034,0.514366,0.389045,0.916181,0.119464,0
0.314494,0.891252,0.540616,0.126728,0.166871,1
0.539176,0.272481,0.12241,0.064766,0.624736,0
0.038757,0.292708,0.609479,0.503911,0.675151,1
0.455549,0.290895,0.200949,0.250671,0.455808,1
0.693684,0.100565,0.490121,0.451517,0.52652,1
0.235898,0.180106,0.574055,0.687496,0.48809,1
0.099824,0.513225,0.756392,0.30676,0.672997,1
0.15132,0.987437,0.926614,0.105695,0.855059,1
0.28974,0.853089,0.923826,0.620246,0.384009,1
0.544398,0.821834,0.102189,0.215032,0.035848,0
0.464497,0.275808,0.093951,0.328592,0.72581,1
0.094587,0.433966,0.352801,0.763257,0.651296,1
0.051567,0.837243,0.077939,0.813959,0.91908,0
0.388382,0.360955,0.36538,0.294214,0.686986,1
0.813708,0.677169,0.609372,0.868591,0.093431,0
0.507578,0.547013,0.892592,0.506221,0.78413,1
0.534953,0.42068,0.593075,0.447448,0.781492,1
0.642884,0.726876,0.897081,0.117667,0.592551,1
0.393043,0.718138,0.711724,0.02181,0.143001,1
0.068712,0.096113,0.539149,0.8374,0.089628,1
0.062027,0.671085,0.296281,0.672218,0.357041,1
0.099236,0.469946,0.08569,0.691709,0.780917,1
0.262998,0.192675,0.571963,0.19625,0.118131,1
0.400319,0.124619,0.303977,0.564472,0.696668,0
0.733475,0.097878,0.949639,0.352543,0.054257,1
0.442011,0.82104,0.78625,0.671155,0.803393,1
0.266086,0.457706,0.006967,0.177545,0.503973,1
0.339652,0.601182,0.37853,0.216464,0.623463,1
0.047192,0.732977,0.470258,0.820611,0.393063,1
0.399658,0.301202,0.787977,0.15428,0.979991,1
0.523461,0.993003,0.457044,0.08548,0.891972,0
0.675839,0.042526,0.795792,0.872968,0.983578,1
0.344148,0.121488,0.789153,0.374017,0.665505,1
0.165172,0.605172,0.462303,0.064993,0.207731,1
0.099182,0.514059,0.537345,0.711838,0.820809,1
0.214894,0.698,0.531626,0.090699,0.940713,1
0.119615,0.589233,0.13226,0.725282,0.798047,1
0.357768,0.356463,0.692523,0.731674,0.093982,0
0.302932,0.131699,0.672878,0.296768,0.073678,1
0.364679,0.21022,0.175442,0.08486,0.926499,1
0.564164,0.806254,0.957631,0.29171,0.871098,0
0.527104,0.97252,0.475114,0.688286,0.281625,0
0.902572,0.185682,0.766579,0.019898,0.889086,1
0.505554,0.278304,0.965699,0.242608,0.709841,1
0.558294,0.732064,0.8121,0.153448,0.119264,1
0.027254,0.155189,0.421217,0.391883,0.715619,1
0.002832,0.76717,0.537389,0.398317,0.922097,0
0.487275,0.262689,0.388407,0.434236,0.030575,1
0.005472,0.249431,0.452305,0.213049,0.833354,1
0.567497,0.075837,0.617351,0.839065,0.079517,1
0.397077,0.106156,0.330862,0.471258,0.052259,1
0.073994,0.102491,0.397523,0.175083,0.13513,1
0.080134,0.802371,0.885528,0.563065,0.182923,1
0.701637,0.010417,0.806757,0.345819,0.014786,1
0.210483,0.85728,0.16724,0.3196,0.298121,0
0.159025,0.641579,0.467373,0.206336,0.158836,1
0.398282,0.308027,0.647347,0.226131,0.31533,1
0.427161,0.955466,0.862369,0.477963,0.78217,1
0.202004,0.078224,0.563647,0.235061,0.968974,1
0.459732,0.248909,0.838689,0.085484,0.089704,1
0.864112,0.033496,0.982897,0.342611,0.245529,1
0.11701,0.480156,0.224621,0.156842,0.627961,1
0.412699,0.091113,0.525394,0.151283,0.834097,1
0.149695,0.765214,0.158533,0.407815,0.706596,1
0.274533,0.314601,0.823472,0.160629,0.551688,1
0.439505,0.280503,0.303649,0.801479,0.941535,1
0.280089,0.829268,0.609458,0.26142,0.819143,1
0.609909,0.314521,0.313358,0.924835,0.980204,0
0.445436,0.170184,0.528272,0.033005,0.081766,1
0.22261,0.001826,0.029049,0.62742,0.140775,1
0.037362,0.850634,0.485665,0.930818,0.395222,1
0.100014,0.165942,0.683335,0.673779,0.366083,0
0.521021,0.518977,0.655819,0.757858,0.81895,1
0.373691,0.453591,0.91984,0.139497,0.591263,1
0.064158,0.584133,0.618904,0.986551,0.540037,1
0.233657,0.083759,0.133499,0.483715,0.808322,1
0.626078,0.385824,0.97853,0.147234,0.269023,1
0.114224,0.249743,0.545786,0.87637,0.363348,1
0.615623,0.04997,0.085287,0.302143,0.731204,1
0.559226,0.113893,0.945138,0.539682,0.080496,0
0.192771,0.400941,0.575044,0.782816,0.164331,1
0.046022,0.7022,0.153562,0.483373,0.609244,1
0.007608,0.721166,0.160301,0.488519,0.783103,1
