attrib1,attrib2,attrib3,target
3.050631,4.905023,6.352403,0
5.830824,3.525809,2.722358,1
8.668546,6.302276,9.329576,1
8.935536,0.724796,0.675858,1
0.138995,9.749551,0.406944,1
9.893397,2.448063,5.2622,1
7.591301,3.300641,7.897007,1
3.010971,6.662691,7.316942,1
9.117295,6.96567,6.104774,1
4.563749,9.502238,7.260102,1
0.252277,6.131349,7.576297,0
5.449547,6.56336,4.669061,1
9.834259,6.799238,9.310649,1
7.546692,7.751099,6.745547,1
2.84706,7.169013,0.434949,1
6.960526,5.513769,4.527819,1
7.762432,4.205299,3.202886,1
3.57416,9.171198,8.000457,1
7.024289,9.580119,9.038668,0
5.860951,3.82798,6.192246,1
0.443723,4.125741,9.396728,0
8.431638,8.897664,7.274753,1
9.184875,8.239215,9.362651,0
2.547008,8.325641,3.363366,1
5.343609,6.103601,0.449017,1
5.315115,6.153855,9.128354,1
7.896305,6.405222,9.007733,1
6.330715,7.517396,6.741622,1
8.101981,8.627325,3.352056,1
8.286668,5.495658,2.617602,1
1.041537,0.991478,1.563304,0
3.796543,7.171742,0.510109,1
9.326763,1.147695,2.989038,1
6.362424,9.083757,6.016654,1
4.414091,5.908735,2.991015,1
5.099077,6.109515,8.177635,1
8.628564,3.651024,3.049076,1
8.162913,8.996887,0.332021,1
9.972023,5.641984,6.196193,1
5.643775,6.95349,5.351669,1
6.300278,2.160761,2.671356,0
3.183529,8.111892,4.441231,1
7.136942,2.62409,5.567409,1
9.269028,7.645284,7.717794,1
4.027122,6.109737,5.915656,1
9.830425,1.893673,8.91204,1
7.049658,6.614697,1.036631,0
9.555178,2.033849,0.596283,1
6.017605,9.221507,1.880335,1
4.001077,5.737868,5.164315,1
4.598137,1.141843,6.916865,1
8.57847,5.604299,6.630683,1
5.058474,7.345841,1.565362,1
1.969679,9.199721,8.953609,1
8.656236,4.53724,3.592734,0
9.572172,6.069415,3.933564,1
7.122328,4.618752,9.667383,0
7.136732,4.805989,1.09217,1
3.330583,6.360802,8.141396,1
9.174882,1.95454,5.6533,1
1.832563,2.703667,6.272164,0
7.837269,8.616341,1.226718,1
3.926219,6.653941,6.978748,1
2.188347,6.870455,2.327187,1
5.763445,7.945264,6.563292,1
3.121315,9.530287,6.405871,1
6.572226,8.317059,1.249077,1
2.679054,8.191711,8.771149,1
9.401368,1.772754,2.491851,1
9.850592,3.708404,3.084182,1
0.237911,5.290488,2.635107,0
8.496777,8.67858,3.381874,1
5.005015,7.200942,9.182957,1
4.235989,6.865894,4.394963,1
3.887503,6.059858,3.239429,1
8.183502,9.030615,7.904172,1
1.068507,8.690463,1.812146,1
3.243154,6.014801,1.58521,1
3.882888,6.830457,2.566338,1
9.265307,5.561423,3.919652,0
4.285974,0.789408,7.636954,0
9.505878,5.486106,0.997453,1
3.60496,6.291663,4.630336,1
8.667016,3.465525,4.500268,1
5.66291,4.76359,4.822717,0
8.911465,7.067819,6.446019,0
9.857005,8.239696,0.957399,1
6.13306,4.926882,6.450741,1
2.869345,9.953311,1.601616,1
7.934755,2.950914,3.404613,1
1.994148,4.269364,1.97827,0
5.187668,4.001579,9.482755,1
7.089152,4.793822,8.931214,1
9.811025,1.668479,1.677687,1
1.500291,9.621462,9.173248,1
7.618847,5.865093,0.247016,1
8.413564,4.215407,6.31894,1
0.840113,8.59291,1.752557,1
1.837792,9.261557,7.101994,1
9.466244,7.943168,8.922566,1
4.534862,3.904035,1.747204,1
1.460283,9.5271,5.070747,1
2.391855,9.134147,8.385026,1
6.956174,9.436302,8.724127,1
5.173842,7.101993,6.284209,1
9.700919,8.887957,5.765843,1
2.97261,9.051406,0.023724,1
8.438492,6.60288,9.456008,1
9.760766,2.688987,4.894371,1
8.985879,1.73248,1.232146,1
2.791397,1.627101,0.231119,0
5.108722,4.464395,9.379282,1
6.56812,8.727036,4.909465,1
0.888279,9.804515,7.167351,1
7.489369,4.288178,2.914463,1
7.416128,8.50645,7.959435,1
8.025992,4.957377,0.109671,1
8.295572,6.198066,3.054577,1
9.763012,1.150981,5.763271,1
1.498994,8.315982,4.431523,1
3.390898,2.153741,2.990454,0
8.39984,7.307201,7.788248,0
9.404856,0.040326,9.93071,1
0.123988,9.941586,6.566449,1
4.28638,9.288004,5.145511,1
0.591774,9.715194,5.318128,1
3.333644,8.670966,6.24658,0
7.37902,6.211565,6.599271,1
4.693577,5.56736,4.022441,0
9.29349,4.582279,7.12076,1
3.027853,3.845853,2.828899,0
2.565046,9.312787,7.956201,1
5.58431,6.112076,7.80608,0
0.548766,8.862985,4.970726,0
5.280035,4.169227,3.72381,1
6.109426,3.393189,4.822575,1
9.053557,1.624243,3.376278,1
6.420726,2.591077,2.464115,1
4.42906,8.693406,6.24666,0
8.625768,4.239317,3.328743,1
4.295586,2.3893,7.937023,0
8.59859,1.172565,5.291104,1
6.080418,8.16988,8.790107,1
8.894365,0.614869,1.054304,1
9.663604,6.853828,5.717216,1
9.953642,3.6948,3.695486,1
9.900781,1.667028,6.577562,1
5.09168,9.196366,5.612971,0
8.25691,3.210941,9.612537,1
7.795841,7.051721,9.768913,1
5.0616,2.620756,2.78577,0
9.824296,6.091981,5.408538,1
4.109766,8.240838,8.491256,1
3.574472,6.944928,4.681664,1
5.262007,5.677467,7.328856,1
8.567596,7.528045,9.140288,1
1.844525,8.901867,8.357675,1
6.307505,8.512866,0.760534,1
8.724532,5.938502,2.944574,1
5.45131,8.604077,2.722746,1
4.251269,4.729241,5.5151,0
7.737917,7.445769,6.711251,1
9.078467,5.460778,5.205254,0
5.680831,5.348473,0.946896,1
9.722643,7.287747,4.352781,0
6.952367,3.381463,5.62025,0
7.809284,7.866341,0.920945,0
5.91578,5.482864,3.547058,1
7.162657,5.565369,0.839983,1
8.270434,1.051605,8.808082,1
0.145448,1.940373,6.041599,0
8.486343,5.669201,0.422894,1
9.383159,4.788026,2.795335,1
8.534857,0.712217,1.855359,1
3.620059,6.413095,1.29736,1
7.928039,7.128958,0.424556,1
9.777016,5.938386,1.281326,1
7.679848,2.703935,4.292604,1
0.699348,8.996662,8.212813,1
8.39123,8.783068,5.665185,1
6.017177,0.737188,9.826997,1
7.934936,8.18358,2.720285,1
8.598365,6.553113,4.958637,1
9.575417,2.71889,1.133904,1
9.912054,8.240972,6.816667,1
3.390742,9.733698,6.61518,1
8.949321,7.269307,4.876624,1
6.858698,6.79008,1.941634,1
7.178245,6.800734,6.334587,1
7.546208,5.963273,0.055641,1
3.178742,1.626295,5.709856,0
9.177274,6.364344,8.821738,1
2.745374,8.311264,4.413383,1
7.45056,2.045511,0.575051,1
6.788784,2.709271,6.097381,1
7.41484,8.714918,0.28299,1
7.62036,2.574849,8.431149,1
9.729884,3.915037,4.901004,1
6.583787,5.464865,7.568581,0
8.004562,8.659059,9.579454,1
4.192703,1.091943,8.592576,0
7.378806,7.341704,6.120981,1
4.394426,9.295289,9.966863,1
8.883946,6.952154,2.465063,1
9.157158,7.476934,0.913343,1
3.104187,8.371313,0.330853,1
8.451605,9.620458,4.224438,1
9.025788,7.729041,5.856976,1
7.173525,2.028444,4.031104,1
5.540791,6.294917,2.943691,1
0.085577,8.094682,3.365308,0
8.818934,1.340646,6.939404,1
9.181755,6.631973,5.154904,1
1.943074,8.341286,0.489143,1
8.259665,1.579086,8.931576,1
5.922352,9.318611,4.930853,1
1.181411,9.872914,0.753753,1
7.44402,5.016423,9.447454,1
4.389195,9.295007,6.820956,1
0.259101,9.249253,2.984508,0
7.389739,0.533818,4.105241,0
3.341172,7.759949,1.48824,1
6.858524,7.202566,8.788669,1
1.167918,9.339348,2.127549,1
6.307351,3.1897,6.154856,1
6.621129,5.743383,6.687556,1
4.8788,4.537,6.07312,1
3.657861,8.031832,4.675582,1
8.382181,1.259894,7.284763,1
9.442553,5.784565,4.305054,1
0.250067,0.038007,1.157025,0
8.105507,2.39356,3.650872,1
8.794592,3.606983,4.18549,1
5.274953,7.214298,3.818654,1
4.412981,6.96678,5.699135,1
7.016123,3.830485,4.971608,0
6.299195,3.786054,4.993016,1
5.959492,4.755611,1.969951,1
7.77081,5.82639,2.64343,0
3.303458,9.925108,1.179787,1
0.126637,0.642634,3.546437,0
6.20299,8.947061,2.71679,1
7.831644,5.72327,3.927362,1
9.437762,5.744935,2.152922,1
5.744138,4.732351,6.614381,1
7.783185,7.246066,7.420025,0
9.156319,0.323586,0.533989,1
7.646869,8.050863,9.839439,1
8.04453,9.821312,3.746938,0
5.341392,7.347275,6.540781,1
5.052894,2.250622,2.274575,0
1.442836,9.076247,3.766468,1
9.872798,5.450793,1.220311,1
7.464195,9.805642,3.632186,1
9.666411,4.401661,5.501786,1
8.446153,7.369109,5.154874,1
3.271848,9.936153,0.440993,1
9.808116,4.67798,1.020985,1
3.991914,8.990276,6.437708,0
8.902727,0.599855,7.657555,1
4.446486,2.510709,0.014309,0
3.517105,9.679068,0.520325,1
8.974771,1.04032,0.737983,1
0.400009,9.271005,7.578966,1
7.411826,8.449629,7.391847,1
7.60504,7.928653,2.566628,1
5.218198,5.52121,8.747058,1
5.2883,9.400901,7.263574,1
5.11063,9.650623,4.701813,1
4.229015,9.834011,3.087544,1
0.83739,3.112656,5.20866,0
0.793216,9.303926,1.279618,1
0.76983,8.48118,4.960487,0
6.464656,8.771712,9.57272,1
7.359274,2.011003,7.45243,1
4.558336,5.960865,6.858232,1
5.222127,4.769197,8.666774,1
8.562239,2.467967,9.566404,1
6.208667,9.051509,0.172758,1
4.066195,6.979895,6.844505,1
4.037384,0.315669,1.219897,0
8.264574,7.242423,1.755152,1
9.64252,4.623101,6.979983,1
1.014224,9.460061,3.391499,0
8.980944,9.854545,2.099254,1
8.467054,9.501422,9.567281,1
5.753176,3.79006,7.656197,1
1.267469,8.227726,9.906088,1
5.289828,7.887045,6.393902,0
5.630326,7.500528,3.778213,1
1.160676,0.980751,3.295067,0
7.621297,1.965429,6.602266,1
7.934152,6.66006,8.565606,1
6.352632,3.97366,2.216141,0
1.158313,8.910348,7.069427,0
5.781551,5.065628,3.026666,1
7.257635,6.461695,1.534889,1
5.750985,7.732557,5.968032,1
9.150576,7.007578,6.621435,0
3.429822,8.579077,9.374623,1
0.930898,7.840135,3.74431,0
5.877169,8.456132,2.453525,1
7.667913,9.944343,4.55815,1
5.587704,5.505706,9.829873,1
1.918428,9.261162,7.587734,0
6.84986,9.369608,4.554965,1
7.295163,4.291592,9.520256,1
4.373036,8.191432,1.003125,1
3.677807,9.384633,8.674522,1
1.747911,9.01636,9.226356,1
1.943209,3.966042,3.013317,0
9.683769,1.862905,6.676983,1
5.725513,5.594372,1.077953,1
9.135088,5.805432,9.414483,1
4.336801,7.783072,4.048885,1
5.336826,8.939671,2.615046,0
2.302254,9.840044,8.293048,1
7.091544,6.868394,4.65043,1
5.137647,8.363252,9.555785,1
0.528227,8.594603,1.110184,1
0.463808,7.305175,5.518053,0
7.862297,6.86665,5.393746,1
6.657421,7.671852,6.54838,1
7.563181,6.022683,3.906672,1
1.997829,7.429818,7.594676,1
7.529616,6.525789,8.170189,1
0.795271,9.152133,8.719165,1
6.675066,4.26445,1.760489,1
8.445801,6.968422,3.210747,1
1.729664,7.465672,4.395723,1
3.996904,3.704091,3.937554,0
7.077335,2.657447,4.922092,1
7.917813,8.418586,3.869631,1
1.245314,9.484729,3.695032,1
6.719521,2.591007,7.193854,1
4.587047,5.341623,9.341515,1
2.602353,8.281622,9.273493,1
2.451656,9.819281,1.13496,1
5.24672,6.615932,1.935383,1
6.528931,6.738485,6.782687,1
3.355255,1.415843,7.854464,0
5.423553,7.855335,3.736139,1
6.393881,3.477969,0.79615,1
8.458576,9.873113,8.314691,1
8.047822,2.199729,0.802771,1
8.646282,0.724239,6.86273,1
3.032545,9.846288,6.08484,1
6.647616,8.673388,5.273986,1
4.842642,7.124483,2.491913,1
6.98675,2.874846,8.309094,0
1.573292,5.357088,8.673125,0
9.817687,9.112427,6.006023,1
7.819448,7.511865,6.951701,1
5.96641,9.065744,4.382144,1
7.620543,9.302306,2.965847,1
6.249889,5.307438,3.241191,1
4.530624,7.331342,4.061751,1
1.410521,7.772583,2.89121,1
5.391181,9.936919,4.647105,1
8.977103,7.756995,8.824969,1
0.718287,1.064669,0.436594,0
6.953464,4.778295,1.025216,1
7.921028,8.257795,3.035783,1
7.910351,8.7711,9.204587,0
5.327101,8.136802,3.787034,1
0.109076,9.371129,0.762552,1
6.96543,5.91106,5.13937,1
9.688747,2.602965,3.547232,1
8.489243,2.189845,6.201457,1
8.465459,5.509966,8.686173,1
1.113221,1.415569,8.05023,1
7.117294,7.269711,4.777393,1
8.634935,7.696887,9.826572,0
1.726205,8.083936,5.562067,1
8.343078,1.388689,5.97002,1
5.017079,7.538013,9.154715,1
8.415053,9.55201,6.068594,1
8.303333,1.908649,5.98665,1
8.510601,8.336088,4.400301,1
8.75629,2.326698,2.314329,1
3.709717,4.25729,2.03305,0
7.067206,6.57418,6.225464,1
8.140794,7.008934,7.790765,1
5.311323,7.43743,1.675589,1
8.420585,3.096745,2.358595,1
9.152489,8.71026,6.645354,1
8.932823,2.884136,9.099278,1
1.18437,9.3892,6.746719,1
6.774458,2.811186,4.632722,1
1.124209,9.379262,9.45308,1
2.595936,4.404735,7.954454,0
0.982437,8.990478,8.018539,1
4.543068,9.522737,8.603839,1
5.645936,7.141651,7.592073,1
5.920609,3.871036,4.908225,1
1.017134,9.698345,1.81251,0
2.640828,8.692641,8.123863,0
2.538449,8.040147,6.857717,1
7.554493,9.028221,8.714844,1
7.964823,5.693521,3.102231,1
6.301612,2.261859,7.66066,0
5.805492,5.658997,1.936188,1
8.901451,6.551284,3.184974,1
8.819755,9.263136,3.432211,1
4.030568,5.024202,0.193768,1
8.188149,2.169745,5.983844,1
4.645617,8.045238,8.316075,0
5.547158,7.433321,4.634636,1
6.217694,5.613272,0.345875,1
9.865775,6.773863,2.038825,1
0.23686,4.838844,4.220552,0
5.091399,6.621271,5.716259,1
7.323008,6.094736,4.847005,1
4.034865,9.755045,1.841252,0
9.303917,6.730404,4.037667,0
5.958471,7.023752,5.848638,1
6.987369,6.686457,5.528221,1
6.829315,8.806277,7.153953,0
0.320989,8.778753,2.76401,1
4.037503,8.751463,5.946058,1
3.090135,2.559926,9.709852,0
3.311253,6.272422,2.99611,0
6.866126,3.039923,2.916563,1
2.566025,6.817553,6.341224,1
8.184127,6.673367,8.820613,1
7.369609,9.338248,1.297907,1
5.461546,8.17537,2.205076,0
5.458612,4.083855,3.165799,1
3.111897,9.718409,6.105199,1
8.24682,3.679687,5.501368,0
4.088346,1.302835,4.122113,0
9.466717,7.980054,4.11748,1
5.789772,3.7548,8.898547,1
4.789442,9.559619,3.789711,1
6.440558,7.106741,6.754195,1
6.940894,4.500534,2.248321,1
5.28437,7.131299,4.628054,1
8.03638,1.356768,3.376291,1
4.169416,9.035427,0.571247,1
4.012138,9.15502,2.520448,1
3.547207,3.831615,1.02961,0
7.770881,2.684289,7.335035,1
7.08969,4.048289,9.687909,1
8.497272,5.586886,8.820298,1
6.871529,6.909354,7.73759,1
9.006439,8.082219,2.010461,1
8.363835,4.612415,8.397882,1
5.411872,8.667912,1.21895,1
5.554789,6.718358,4.321046,0
5.048137,4.15071,6.128441,1
4.405606,0.405088,1.062765,0
4.857059,4.211539,1.847389,1
8.699091,7.568797,3.020245,1
6.465369,8.073955,7.87947,1
0.771801,8.356715,7.446339,1
5.461053,3.924166,3.360188,0
3.875317,9.70238,8.51412,1
8.519791,2.036067,9.357908,1
7.208377,7.073412,4.603283,1
1.968619,8.279207,4.421556,0
0.53136,4.373431,8.350439,0
9.906855,9.642521,7.616202,0
6.069876,5.736093,3.329063,1
5.509352,7.705377,3.122461,1
3.651506,6.078302,1.401979,1
5.757024,7.520622,6.181783,1
8.235564,3.99402,7.66528,1
7.810854,1.679277,0.653214,1
3.94414,8.748667,7.394148,1
2.573678,7.445727,0.612477,0
4.368464,2.983105,7.196435,0
8.477036,1.991055,8.681517,1
5.319899,9.361145,9.230215,1
8.704416,3.753215,7.800197,1
2.732672,9.788077,0.444957,1
5.95203,8.860436,1.993049,0
8.337691,5.068601,2.767396,1
7.522334,4.410741,5.256978,1
8.043667,2.808149,7.513106,1
3.60648,8.711788,2.110156,1
1.387307,6.251413,1.027577,0
1.798339,7.295056,6.219215,1
7.717799,1.99465,8.87597,1
6.819122,4.533469,0.619256,1
9.285879,7.194468,7.579523,1
7.081284,3.410337,5.679438,1
5.180769,4.843649,2.62177,1
7.891134,6.973518,5.177225,1
1.276464,8.103866,8.330705,1
4.568862,9.844832,2.700049,0
7.416472,0.716067,2.031285,0
3.877446,6.985983,4.312157,1
6.697613,4.04269,6.728931,1
1.750948,7.936488,6.180501,1
8.692602,3.991897,8.760594,1
7.038484,9.255947,4.669406,1
4.598503,7.481437,6.218172,1
7.523504,5.779508,4.320846,1
0.550159,8.790867,2.573161,1
7.39186,7.65691,1.393316,1
2.761043,2.073852,7.794134,0
8.417345,3.220365,9.838895,1
5.384758,9.103423,7.704599,1
9.690583,8.753208,3.755072,1
9.269001,3.955623,7.789135,1
8.45642,7.670112,5.990598,1
0.412786,9.367422,8.42867,1
6.016533,6.168506,8.642988,0
7.40514,6.825113,2.848397,1
8.468747,4.600892,5.623444,1
6.249599,0.384465,1.246043,0
2.443121,8.780303,5.457491,0
6.862153,9.35114,1.011511,1
6.444489,9.855959,3.871479,1
7.794295,8.743201,1.265185,1
8.826248,6.232295,1.460919,1
2.181419,9.732361,2.812097,1
3.669793,5.470997,9.693958,1
5.075401,6.011574,4.90153,1
4.713805,4.722838,8.968695,1
6.610122,1.244188,6.608155,0
9.203117,6.402497,4.473368,1
8.375917,9.035785,7.77614,1
7.541989,4.139226,9.174907,0
8.226505,1.686035,5.815167,1
2.487764,9.692459,9.041688,1
3.348506,6.558165,2.692122,1
1.980299,7.447309,7.88803,1
5.634707,4.367004,5.218496,0
2.476989,6.584277,9.950866,1
3.636204,0.125174,6.406621,0
6.259111,3.551182,5.653844,1
8.596955,6.046168,3.294089,1
8.694498,7.723347,1.85836,1
7.934396,9.80005,1.569283,1
3.430209,6.286779,5.086902,1
5.036646,8.839712,7.181278,1
8.792367,7.811771,3.979998,1
1.585235,8.549238,3.349699,0
5.695069,8.3992,7.877173,1
4.906988,2.914384,6.40017,0
6.66953,6.050742,6.982707,1
2.878231,8.561673,6.905805,1
3.233428,7.389638,2.259176,0
4.301577,6.598437,6.566624,0
1.315152,9.93244,3.700208,1
7.808374,5.065584,8.011127,1
8.174858,7.618016,1.974453,1
8.089231,4.902216,9.951151,0
5.110771,8.536669,8.130441,1
5.197902,0.109485,3.481878,0
7.575643,6.018263,0.49534,1
8.871296,9.970051,7.148664,1
3.739226,7.431727,8.542611,1
4.791439,9.208794,0.567357,1
7.920548,9.965676,9.064373,1
8.233013,8.089266,8.259919,1
2.67686,7.930873,1.539971,0
8.635704,7.220589,9.206876,1
5.929911,6.915782,5.779185,1
6.40114,0.639092,7.69544,0
4.613406,6.82087,5.405796,1
6.543412,6.614248,9.545566,1
5.159702,5.096602,2.237313,1
3.461722,6.082153,4.65948,1
3.576516,6.139862,0.508367,1
2.448722,7.338149,4.136507,0
7.785053,3.999654,1.817666,1
1.230417,8.401411,9.577112,1
8.712975,9.052056,3.361972,1
3.804876,0.15301,2.658449,0
9.202962,5.752855,8.731129,1
7.001067,7.010882,5.116712,1
5.911015,9.976341,7.500258,1
4.797495,7.901921,9.693848,1
9.813183,9.257053,0.939846,0
2.693425,7.980641,2.133542,1
9.331112,5.156916,0.826317,1
9.700186,4.774038,1.834367,1
4.622962,7.98867,9.48741,1
6.255004,2.475312,9.285529,0
9.558706,9.106462,3.158119,0
8.022197,9.093536,2.739178,1
6.587048,2.477499,6.231033,1
6.711136,5.127973,5.003784,1
5.53073,7.128114,1.104602,1
9.943753,8.150559,9.832938,1
7.825099,3.956182,4.559515,1
6.797359,2.778485,9.547672,1
7.117689,8.320068,2.20896,1
2.29899,4.371198,7.111836,0
2.090028,8.118079,4.7054,1
1.397856,7.841198,3.216578,0
5.362921,6.771349,0.211267,1
3.902499,6.601386,0.816946,1
9.110697,6.7638,5.430247,1
5.003002,4.621836,9.618585,1
7.049578,3.395701,8.113846,1
4.357308,7.627454,3.691166,1
4.652333,6.680411,6.531992,1
1.019014,3.589829,7.353473,0
8.961165,1.079516,8.047401,1
6.773711,3.908505,0.494833,1
8.311948,9.751393,6.872181,1
1.211846,9.974455,8.305582,1
7.939914,8.265318,4.203297,1
8.800485,6.255903,5.027091,1
5.241592,6.597608,6.166688,1
8.03259,3.931133,8.883214,1
7.675966,1.596249,7.496843,1
5.626886,2.3304,8.382819,0
9.648236,9.027844,6.797618,1
5.884266,9.683916,9.300588,1
4.49964,7.217003,9.656904,1
0.542127,8.941945,2.678656,1
9.126568,6.512792,7.52169,1
9.712895,1.318264,5.868225,0
8.395911,6.128838,8.266455,1
7.96599,2.519363,1.252888,1
0.601674,9.513843,6.17749,1
2.416562,1.165317,3.987446,0
8.347305,3.833782,5.385738,1
2.419916,7.565751,0.897059,1
9.46776,1.516367,0.962496,1
7.469508,5.800978,5.919636,1
3.137596,7.198005,5.297195,1
3.237975,7.334107,2.282254,1
5.657435,4.31219,1.383417,1
7.622279,9.764893,9.10933,1
9.219229,5.70927,7.413628,0
0.134221,1.025978,3.537679,0
2.986211,9.509381,1.900363,1
2.900937,7.194167,3.006529,1
5.335243,3.746309,5.058355,1
3.157908,8.829788,5.462836,1
7.604135,9.655698,9.161289,1
0.843732,9.416157,6.013681,1
8.429586,3.274676,1.672322,1
0.568255,8.440651,2.98453,0
8.389686,9.899197,6.316953,1
3.641343,1.540218,7.327041,0
2.076631,9.102024,8.139634,1
7.461189,2.741991,1.381789,1
9.530203,2.061797,4.276859,1
7.731013,5.073962,7.129042,1
4.504223,8.857227,7.432576,1
3.54539,8.207659,0.420302,1
8.947314,3.387715,9.062015,1
7.37371,2.494346,5.443593,1
5.76462,4.296314,4.180336,1
2.054985,0.486293,2.729163,0
7.276298,6.352507,3.993528,1
8.777915,9.714366,1.941732,0
5.928471,3.878859,8.33452,1
4.7929,6.317529,1.067839,1
9.190637,2.561438,5.163734,1
8.730087,8.065806,3.822381,1
4.963353,5.550266,8.822472,1
7.533794,7.645507,1.398131,0
8.541996,9.210085,2.730415,1
0.738944,0.829165,8.199918,0
5.20519,9.181596,2.5265,1
5.97517,7.183736,9.423709,1
6.143824,3.17369,0.746572,1
5.064118,4.732861,5.931664,1
8.951262,6.216741,4.537434,1
8.593885,6.715897,3.657585,0
2.899227,7.292562,8.236785,1
8.2431,8.615988,2.538011,1
5.660264,4.249057,6.664016,1
3.585795,3.742744,7.773544,0
7.267373,7.555236,7.095646,1
6.543501,7.928638,5.777197,0
5.333807,7.144801,3.331251,1
7.814008,3.185866,8.34632,1
6.628539,4.112896,0.253695,1
2.411092,6.789932,8.572788,1
9.064384,8.706419,5.669696,1
6.102903,9.238574,9.659382,1
3.920783,7.279437,2.787364,1
1.916179,1.291323,6.736636,0
9.120885,2.124789,8.414662,1
6.517004,6.921551,6.395063,1
8.639879,4.842776,0.850789,1
8.416105,0.995638,2.585949,1
2.295188,8.177928,8.472215,1
4.21822,5.583155,0.491647,1
7.374015,3.275498,7.856861,1
6.550386,3.953533,8.430576,1
9.056955,2.383188,5.260805,1
5.002058,3.824718,4.750925,0
4.363477,7.768215,3.143119,1
5.93227,5.550861,6.426309,1
0.385079,9.377843,3.520916,1
3.150847,6.655269,3.736711,1
5.736493,8.074287,2.020175,1
6.084143,4.445754,5.108053,1
8.922769,6.548201,0.778569,1
6.527299,4.056855,2.56017,1
2.887999,9.916256,7.066431,0
3.451822,3.895857,8.517034,0
5.702366,7.574009,4.073679,1
4.411411,9.439404,0.846059,1
9.637187,2.25778,1.452215,1
4.118958,6.866104,6.127562,1
4.978395,7.145973,4.900399,1
5.233129,9.392928,0.591066,1
8.549501,1.040177,0.166895,1
7.919496,3.883088,2.718577,1
7.239123,8.889189,5.138003,1
6.441855,2.046587,7.434332,0
6.186929,6.530017,3.561907,1
8.274811,3.148013,9.000957,1
6.378564,8.753849,9.500029,1
8.530651,7.482882,7.884683,1
6.358575,6.931883,9.567127,1
6.640976,7.804694,8.763289,1
6.080303,8.911584,6.469451,1
9.128451,5.981441,1.991452,0
5.231503,8.230973,9.144296,1
1.172083,7.441198,1.879858,0
9.241068,9.364891,9.857006,1
7.888533,1.68585,3.884359,1
9.687605,4.732926,6.438547,1
7.33612,6.129389,9.012845,0
7.396906,9.351281,0.001248,1
2.246641,6.963222,9.085032,1
3.543731,6.196953,6.496,1
7.465505,5.493205,8.762698,1
6.722971,2.396697,3.775156,1
0.969114,6.899133,8.01813,0
4.920525,8.08554,0.7115,1
2.338682,8.558752,6.501021,1
8.571026,0.45028,6.714344,1
5.544192,3.967316,8.604794,1
9.726191,0.001926,9.783296,1
9.528781,7.566243,2.193893,0
6.306982,8.792857,1.159775,1
6.631128,5.63146,0.882274,1
8.148526,4.890402,1.582997,0
7.590823,1.287015,6.049902,0
6.238841,4.310771,5.271085,1
4.849788,9.156186,9.129942,1
9.976384,7.922665,5.679449,1
5.241953,5.908228,9.59606,1
9.311463,4.864997,8.697222,1
5.889915,4.751262,1.265038,1
7.455264,8.049421,3.190469,1
1.223817,8.278685,5.360185,1
2.973667,7.444795,5.399668,1
0.918736,5.874922,3.517581,0
9.075862,8.079855,7.129843,1
6.294901,8.770823,4.61804,1
4.295239,8.138721,1.455196,1
7.227915,7.830893,6.077195,1
4.817327,7.052079,7.680771,1
6.081245,8.796897,0.074435,0
7.462772,1.650223,5.557327,1
6.790307,6.873902,5.590005,1
8.839134,4.634992,8.311355,1
1.647374,6.416272,2.456519,0
7.32498,5.015851,6.092822,1
6.29432,9.612875,6.288757,1
8.250705,4.932389,3.464377,1
9.188688,0.265451,8.677417,1
4.641798,9.950274,4.749189,1
8.87679,8.225495,8.204736,1
4.953153,6.599254,5.001636,1
8.813635,8.686946,7.291692,1
5.49695,5.805875,4.00903,1
0.513928,7.487508,0.012684,0
6.940802,5.123887,2.159114,1
6.280158,4.084289,9.382751,1
5.325842,6.96894,6.847964,1
7.693371,4.56423,1.488819,0
6.072268,9.738403,4.184686,1
9.465368,5.64793,7.220503,1
6.77001,4.145508,4.010787,1
8.660819,8.208386,3.631173,1
8.669638,4.535438,0.339748,1
2.467506,1.050786,1.045237,0
6.162387,7.070376,3.790931,1
3.191313,7.89991,2.134635,1
5.950136,8.530506,7.443686,1
7.219299,3.903695,6.577021,1
6.003685,6.809934,0.405138,0
7.055983,5.290563,0.805689,1
6.638056,2.658081,2.92497,1
4.557684,8.857546,2.362409,1
7.54788,6.362703,1.870964,1
4.730234,1.879057,7.456612,0
8.736858,0.949246,0.393553,1
9.07838,2.786745,5.519892,1
9.354839,8.106123,9.491289,1
9.64437,8.58132,0.212996,1
8.223606,4.24191,6.310011,1
9.675543,6.383819,7.708123,1
6.438824,7.371897,9.101525,1
8.945406,6.239105,0.920251,1
8.78151,5.764005,0.611114,1
5.44558,3.503231,3.83351,0
4.465334,6.605756,2.636476,1
8.967848,7.805834,9.670757,1
8.792235,3.761564,4.588818,1
8.139885,2.993556,2.148027,1
0.887089,9.322528,5.782294,1
6.154733,8.7583,6.552353,1
5.481398,4.403728,1.590325,1
2.084353,8.644509,6.846858,1
5.087672,5.072021,9.122775,1
4.080473,4.555908,4.921732,0
5.643601,3.724295,3.782422,1
3.808124,6.274163,6.225715,1
4.969514,8.24623,0.475716,1
7.199538,6.346676,5.183206,1
6.209552,7.60219,3.049326,1
8.683184,6.955272,0.275572,1
6.893714,6.95278,9.157712,1
4.583619,6.250898,8.761026,1
7.011215,3.935316,9.9613,1
1.07463,5.799439,9.579181,0
2.814346,6.399572,1.294361,1
