att1,att2,att3,att4,att5,target
0.128699,0.640723,0.351326,0.823885,0.903759,1
0.208332,0.641676,0.989564,0.879005,0.723511,0
0.552168,0.663339,0.280935,0.933557,0.326201,1
0.743241,0.341621,0.088394,0.901512,0.800762,1
0.886542,0.027604,0.318725,0.515518,0.62278,1
0.751078,0.17968,0.275591,0.283602,0.994805,1
0.713535,0.059959,0.016328,0.896005,0.618772,1
0.770335,0.756941,0.899186,0.699444,0.179247,1
0.605659,0.440673,0.570367,0.144849,0.55929,1
0.929644,0.672806,0.82713,0.655037,0.499216,1
0.129771,0.912907,0.648453,0.822439,0.728217,1
0.828256,0.668984,0.044256,0.521457,0.428836,1
0.783618,0.020434,0.712325,0.347797,0.534973,1
0.640304,0.356858,0.924206,0.519331,0.520265,1
0.784518,0.948404,0.928672,0.846946,0.585833,1
0.833577,0.148183,0.599358,0.478232,0.80007,1
0.630564,0.678376,0.85138,0.977894,0.701804,1
0.813647,0.141037,0.488733,0.869663,0.650107,1
0.531113,0.856286,0.223629,0.29586,0.661294,1
0.93175,0.794317,0.484055,0.59239,0.785975,1
0.546066,0.549103,0.154849,0.985322,0.893771,1
0.800353,0.788227,0.937569,0.295147,0.910767,1
0.801765,0.685265,0.413891,0.022055,0.507541,0
0.884087,0.190685,0.10055,0.041718,0.761002,1
0.112341,0.27527,0.893922,0.908637,0.765518,1
0.401071,0.736964,0.794916,0.814012,0.938232,1
0.724211,0.723019,0.756655,0.334984,0.663928,1
0.838602,0.598087,0.57198,0.809204,0.958964,1
0.340234,0.707735,0.869296,0.47578,0.544435,1
0.262784,0.174192,0.712524,0.721754,0.738445,1
0.532418,0.904363,0.052882,0.65704,0.358126,1
0.795524,0.633534,0.125401,0.192763,0.406691,1
0.707601,0.203842,0.693258,0.074364,0.973137,1
0.478165,0.638601,0.693192,0.965367,0.48195,1
0.761993,0.805845,0.113881,0.750699,0.984512,1
0.833329,0.047401,0.173304,0.762909,0.94225,1
0.734791,0.203963,0.362557,0.80117,0.436047,1
0.209509,0.96936,0.706317,0.585662,0.559836,1
0.99816,0.712323,0.404173,0.659497,0.43457,0
0.78196,0.532517,0.573461,0.382779,0.344432,1
0.24136,0.366967,0.615052,0.935808,0.793295,1
0.383536,0.580377,0.586956,0.959887,0.45503,1
0.637343,0.819499,0.597817,0.859924,0.719106,1
0.026805,0.543797,0.634047,0.826102,0.702685,1
0.98099,0.74285,0.656177,0.778592,0.145775,1
0.021236,0.071834,0.320151,0.851775,0.862767,0
0.705336,0.101604,0.119958,0.990523,0.921283,1
0.821555,0.751427,0.32371,0.795553,0.653153,0
0.987954,0.229309,0.908204,0.125244,0.699848,1
0.701971,0.802123,0.208882,0.452709,0.528694,1
0.937236,0.020841,0.491034,0.365705,0.455599,1
0.36239,0.961686,0.052954,0.341072,0.808191,1
0.760207,0.999167,0.922381,0.593584,0.641925,1
0.585454,0.05824,0.701363,0.4768,0.995701,0
0.416181,0.137527,0.396804,0.328647,0.820324,1
0.031409,0.848021,0.029112,0.870128,0.776287,1
0.93501,0.971295,0.817092,0.125769,0.471223,0
0.632382,0.635825,0.266957,0.684268,0.734813,1
0.841012,0.202728,0.807569,0.11815,0.891853,1
0.968503,0.874949,0.788283,0.285508,0.250478,1
0.391994,0.36701,0.013562,0.983622,0.753019,1
0.898238,0.649401,0.244746,0.947411,0.047182,1
0.879414,0.295282,0.713113,0.731883,0.82865,1
0.757394,0.644381,0.97066,0.803909,0.38844,1
0.679109,0.72776,0.62104,0.207143,0.954437,1
0.978365,0.316481,0.81369,0.905414,0.315671,1
0.967277,0.537589,0.275368,0.421255,0.72047,1
0.347514,0.815147,0.608315,0.782663,0.883209,1
0.530239,0.39801,0.324213,0.531847,0.782158,1
0.70198,0.677171,0.115498,0.22349,0.853574,1
0.881046,0.023513,0.272506,0.550858,0.520094,1
0.982421,0.651245,0.425629,0.977752,0.959492,1
0.422068,0.05746,0.524185,0.939682,0.782071,1
0.490192,0.901821,0.550852,0.785767,0.367534,1
0.658621,0.960074,0.301469,0.662857,0.231602,0
0.986508,0.353217,0.881134,0.064378,0.747869,1
0.658308,0.619233,0.310591,0.913474,0.254458,1
0.979351,0.529331,0.929491,0.18908,0.175353,1
0.564183,0.052495,0.696004,0.917227,0.490766,1
0.462592,0.539433,0.079166,0.55313,0.677332,1
0.600391,0.977909,0.732361,0.595358,0.817584,0
0.560485,0.92157,0.198966,0.494305,0.656303,1
0.241714,0.567087,0.701686,0.25381,0.7328,1
0.336588,0.879627,0.274337,0.580194,0.523607,1
0.938015,0.734326,0.765842,0.582614,0.808422,1
0.408149,0.649992,0.930479,0.114798,0.553988,1
0.268004,0.889311,0.136322,0.4921,0.624288,1
0.91691,0.893949,0.069,0.364164,0.869735,1
0.814882,0.522284,0.755685,0.395698,0.331946,1
0.993178,0.915656,0.154852,0.671304,0.121979,1
0.472713,0.36183,0.692398,0.749371,0.997726,1
0.10815,0.571813,0.576767,0.845794,0.678773,1
0.837092,0.00579,0.507299,0.345681,0.868754,1
0.711384,0.981119,0.625419,0.327101,0.468703,1
0.544903,0.672011,0.256734,0.083507,0.827473,1
0.780542,0.648482,0.875978,0.84262,0.307523,1
0.569768,0.742686,0.401216,0.52832,0.9934,1
0.855039,0.579125,0.685487,0.828294,0.129201,1
0.886359,0.010797,0.246981,0.970113,0.570653,1
0.854657,0.43325,0.814701,0.675553,0.627273,1
0.954682,0.645273,0.633651,0.328448,0.643661,1
0.693087,0.882652,0.071463,0.919158,0.612398,1
0.945626,0.415313,0.741294,0.75342,0.159066,1
0.695949,0.741778,0.943148,0.376057,0.407403,1
0.312193,0.940693,0.624169,0.739512,0.555008,1
0.867856,0.809308,0.070151,0.823891,0.386982,1
0.748633,0.056788,0.725367,0.756355,0.823376,1
0.367673,0.114494,0.217246,0.606228,0.91561,1
0.310253,0.91215,0.242044,0.397612,0.903039,1
0.837335,0.508878,0.969147,0.879265,0.15383,1
0.380991,0.573411,0.193463,0.696835,0.948891,1
0.595556,0.243987,0.898938,0.419954,0.398265,0
0.936641,0.029521,0.14927,0.972964,0.878423,1
0.161128,0.502674,0.363926,0.35513,0.837917,1
0.614333,0.034423,0.620964,0.81285,0.703808,1
0.874017,0.396544,0.850715,0.549608,0.576764,1
0.588756,0.936756,0.45319,0.78151,0.554812,0
0.593785,0.088503,0.861769,0.465762,0.647773,1
0.789827,0.929231,0.749287,0.376616,0.958397,1
0.31753,0.245885,0.752346,0.879908,0.955505,1
0.71052,0.551295,0.53441,0.498275,0.416123,1
0.883004,0.691579,0.028235,0.956282,0.930458,0
0.547151,0.494305,0.258099,0.9139,0.661459,1
0.919971,0.082129,0.160827,0.036014,0.789041,1
0.280239,0.715956,0.334041,0.663356,0.591124,1
0.874704,0.692664,0.158193,0.732418,0.779092,1
0.461128,0.245384,0.892514,0.689722,0.790171,0
0.275662,0.970877,0.08134,0.759351,0.975703,1
0.273755,0.876426,0.529362,0.977223,0.946705,1
0.229925,0.895131,0.162147,0.682098,0.790113,1
0.891103,0.571254,0.228191,0.163427,0.969606,1
0.323963,0.544033,0.145489,0.882214,0.811921,1
0.612116,0.660551,0.95715,0.307421,0.911001,1
0.668776,0.915768,0.92219,0.502956,0.282919,1
0.726343,0.996116,0.262524,0.808579,0.511905,1
0.485774,0.243639,0.295165,0.881364,0.578564,1
0.379713,0.902269,0.388146,0.953856,0.436751,0
0.840116,0.463236,0.740771,0.718506,0.502303,1
0.971729,0.728546,0.959227,0.355899,0.848691,1
0.919349,0.391455,0.460926,0.870026,0.222043,1
0.479596,0.828821,0.409372,0.991065,0.443805,1
0.650859,0.971915,0.976927,0.245188,0.176502,1
0.809644,0.612934,0.306526,0.937577,0.149012,0
0.501828,0.026663,0.413977,0.916685,0.930551,1
0.937706,0.765368,0.705979,0.890266,0.049388,1
0.434922,0.319373,0.865333,0.861393,0.525427,1
0.272236,0.777913,0.746151,0.251085,0.615536,1
0.988993,0.2101,0.923007,0.279706,0.763761,1
0.120914,0.635104,0.652545,0.750442,0.718511,1
0.459658,0.559984,0.271847,0.156883,0.985312,1
0.99837,0.860683,0.07531,0.864094,0.487665,1
0.517922,0.468119,0.69971,0.852787,0.473381,1
0.884158,0.094819,0.187567,0.514162,0.951362,1
0.01687,0.537393,0.022301,0.862564,0.848135,1
0.380541,0.677165,0.088301,0.941529,0.965444,1
0.691769,0.93399,0.338792,0.577512,0.682055,1
0.689162,0.456792,0.128872,0.288854,0.793026,1
0.783672,0.584337,0.7895,0.473984,0.199811,1
0.552861,0.702026,0.521137,0.211335,0.608,1
0.993307,0.961302,0.782806,0.773979,0.722337,1
0.889202,0.49811,0.929886,0.556315,0.340453,1
0.406951,0.591021,0.319865,0.38047,0.810729,1
0.571528,0.592313,0.842853,0.731033,0.794835,1
0.44613,0.904539,0.571059,0.686355,0.660719,1
0.935169,0.752927,0.218696,0.899063,0.516011,1
0.690656,0.166078,0.690251,0.722817,0.614685,1
0.345414,0.879611,0.43895,0.325954,0.611747,1
0.585813,0.629878,0.858132,0.973124,0.550774,1
0.765351,0.246007,0.939105,0.478614,0.593059,1
0.622706,0.444402,0.577701,0.752151,0.778945,1
0.869045,0.096195,0.780348,0.318938,0.942933,1
0.38028,0.702091,0.99213,0.937622,0.340532,1
0.12285,0.572572,0.968555,0.826912,0.581283,1
0.219933,0.424734,0.970459,0.008597,0.961024,1
0.525458,0.666314,0.279473,0.947984,0.709289,0
0.274751,0.281285,0.241931,0.407036,0.947822,1
0.915064,0.072822,0.97684,0.455534,0.601856,1
0.939601,0.461719,0.392938,0.168706,0.036161,0
0.640464,0.526721,0.862407,0.596551,0.422708,1
0.816096,0.350737,0.883821,0.156091,0.443476,1
0.081277,0.801317,0.354065,0.087392,0.959947,1
0.97925,0.514784,0.813534,0.325481,0.270506,1
0.896393,0.048833,0.844095,0.804661,0.508644,1
0.92344,0.045595,0.198471,0.858486,0.746969,1
0.758821,0.873916,0.293408,0.158958,0.492353,1
0.338808,0.971061,0.846731,0.479327,0.545974,1
0.857381,0.200702,0.098619,0.771629,0.358629,1
0.726972,0.412586,0.108485,0.07689,0.922096,1
0.480221,0.495963,0.207677,0.274819,0.770361,1
0.529613,0.789948,0.824767,0.674166,0.355716,1
0.812418,0.605834,0.097502,0.615687,0.886568,1
0.729769,0.741822,0.01519,0.695904,0.511013,1
0.903488,0.938776,0.467386,0.775042,0.435152,1
0.237231,0.807657,0.190862,0.288117,0.728614,1
0.682703,0.993976,0.467979,0.236847,0.55805,0
0.925073,0.958879,0.862477,0.668542,0.362545,1
0.685991,0.359674,0.603745,0.919938,0.295488,1
0.804313,0.122064,0.845521,0.857568,0.441791,1
0.993217,0.992165,0.691186,0.757728,0.996287,1
0.194647,0.212774,0.673549,0.731834,0.836734,1
0.265874,0.835139,0.871013,0.684971,0.451722,1
0.529083,0.853424,0.079332,0.939298,0.681357,1
0.718013,0.566785,0.685386,0.412415,0.425205,1
0.085523,0.607183,0.098318,0.428271,0.900697,1
0.857631,0.615461,0.738982,0.655063,0.56184,1
0.847182,0.569427,0.287145,0.763967,0.991718,1
0.665799,0.812163,0.892581,0.267136,0.951584,1
0.850922,0.481293,0.403982,0.904057,0.72607,1
0.930536,0.087681,0.496524,0.502644,0.677299,1
0.312707,0.677509,0.980392,0.588024,0.599123,1
0.019128,0.745128,0.980403,0.965304,0.595831,0
0.155764,0.18379,0.981378,0.609684,0.792914,1
0.907058,0.833232,0.619694,0.143157,0.680781,1
0.966187,0.450003,0.92741,0.550107,0.656104,0
0.078478,0.795145,0.475194,0.970899,0.600187,1
0.924209,0.330207,0.567828,0.832591,0.695784,1
0.855701,0.966075,0.567444,0.101167,0.344763,1
0.868689,0.829128,0.356482,0.853133,0.716952,1
0.593398,0.509424,0.298329,0.946077,0.530425,1
0.852695,0.24306,0.462771,0.520976,0.413203,1
0.719108,0.876046,0.752629,0.11343,0.518627,1
0.86643,0.794246,0.751336,0.983361,0.676526,1
0.809525,0.554133,0.893282,0.063675,0.791292,1
0.210059,0.755342,0.976016,0.326114,0.761401,1
0.934166,0.549261,0.931578,0.111635,0.227614,1
0.960901,0.63922,0.035491,0.475603,0.768072,1
0.643854,0.458844,0.453962,0.090165,0.898771,1
0.095881,0.448133,0.53226,0.916605,0.752898,1
0.595196,0.627721,0.888436,0.964735,0.824552,1
0.029648,0.453793,0.327522,0.730633,0.887078,1
0.485457,0.791937,0.502306,0.206574,0.592411,1
0.123262,0.551442,0.860296,0.796128,0.828632,1
0.77343,0.30485,0.226249,0.024855,0.938143,1
0.432586,0.736184,0.751967,0.646384,0.671669,0
0.430191,0.854865,0.761344,0.961407,0.199695,1
0.763854,0.989169,0.221364,0.98298,0.42539,1
0.938282,0.34099,0.280029,0.709425,0.850663,1
0.97814,0.21046,0.374299,0.19096,0.689386,1
0.918496,0.749007,0.72472,0.994642,0.252852,1
0.766995,0.93757,0.132731,0.017531,0.792023,1
0.62651,0.077674,0.591405,0.204603,0.992952,1
0.806361,0.084539,0.69583,0.045145,0.671576,1
0.447898,0.015285,0.284797,0.370188,0.985265,1
0.877196,0.488663,0.820708,0.008299,0.199265,0
0.455783,0.196541,0.305493,0.940677,0.630322,1
0.53107,0.272294,0.589886,0.53367,0.79471,1
0.791497,0.604941,0.415136,0.177103,0.685911,1
0.496662,0.022621,0.705346,0.343706,0.929092,1
0.585442,0.145158,0.962404,0.669686,0.620135,1
0.919026,0.484475,0.181678,0.75312,0.902724,0
0.930585,0.859292,0.839202,0.446833,0.638774,1
0.847413,0.870044,0.550335,0.168256,0.833372,1
0.618703,0.764938,0.74771,0.215697,0.465351,1
0.181488,0.892353,0.699715,0.663455,0.742717,1
0.673293,0.067901,0.506599,0.300134,0.842483,1
0.724249,0.584819,0.340361,0.621656,0.404611,1
0.8796,0.100559,0.012311,0.701508,0.85317,1
0.930337,0.637668,0.930053,0.544317,0.057363,1
0.796086,0.073842,0.9034,0.583331,0.469429,1
0.904921,0.945365,0.176466,0.084504,0.856632,1
0.253664,0.802236,0.147422,0.791022,0.943318,1
0.161933,0.856796,0.301244,0.982902,0.955249,1
0.831962,0.263586,0.10825,0.356305,0.922462,1
0.267382,0.042545,0.761473,0.375672,0.935903,1
0.331748,0.698195,0.698812,0.422333,0.544229,1
0.953802,0.366414,0.898539,0.466924,0.830036,1
0.99223,0.529819,0.082004,0.951265,0.215091,1
0.564104,0.336056,0.416543,0.525978,0.545724,1
0.931218,0.088349,0.908301,0.244915,0.99281,1
0.676952,0.582099,0.436962,0.110328,0.931912,1
0.40652,0.442445,0.417753,0.651801,0.640331,1
0.931377,0.963783,0.896287,0.140299,0.982549,0
0.66707,0.476498,0.199267,0.381065,0.885409,1
0.201384,0.79024,0.302343,0.841316,0.911444,1
0.963762,0.96043,0.122656,0.780751,0.062751,1
0.798719,0.302132,0.530197,0.794519,0.51444,1
0.511509,0.177284,0.726357,0.551745,0.64137,1
0.865955,0.379216,0.11639,0.545553,0.970455,1
0.431884,0.567535,0.384246,0.744679,0.797099,1
0.43069,0.697762,0.760334,0.465916,0.54872,1
0.467857,0.74665,0.25111,0.355938,0.793806,1
0.555952,0.844713,0.670136,0.969969,0.434399,1
0.207878,0.21122,0.662571,0.788416,0.893796,1
0.935971,0.453633,0.246998,0.287167,0.82534,1
0.387824,0.164681,0.492632,0.933283,0.992249,1
0.374445,0.365702,0.667317,0.967966,0.6794,1
0.812753,0.71479,0.987653,0.703962,0.127319,1
0.331436,0.793466,0.596942,0.750864,0.719948,1
0.334543,0.86159,0.789623,0.813837,0.557175,1
0.597447,0.987966,0.092214,0.154407,0.756871,1
0.889591,0.616754,0.004746,0.049574,0.55205,1
0.820818,0.200576,0.534899,0.289392,0.629069,1
0.717547,0.259246,0.313758,0.425579,0.902603,0
0.375669,0.725201,0.552028,0.76198,0.895664,1
0.616866,0.796622,0.936919,0.88621,0.408718,1
0.994074,0.535838,0.794035,0.865614,0.481878,0
0.594344,0.64427,0.746488,0.753955,0.588652,1
0.874809,0.404356,0.143966,0.153335,0.743078,1
0.246366,0.925095,0.656472,0.940855,0.614961,1
0.761749,0.525896,0.239008,0.936464,0.981476,1
0.173991,0.755016,0.896864,0.634048,0.836672,1
0.251725,0.927293,0.83182,0.526798,0.723692,1
0.937214,0.190378,0.162113,0.711089,0.884438,1
0.435977,0.079933,0.951937,0.47428,0.950661,1
0.989387,0.962911,0.670538,0.635847,0.794223,1
0.110049,0.864517,0.046027,0.974098,0.985596,1
0.932347,0.433904,0.377225,0.052097,0.554667,1
0.865906,0.496418,0.657381,0.768018,0.848838,1
0.986662,0.284095,0.233964,0.793699,0.738364,1
0.109956,0.652956,0.573509,0.337447,0.720885,0
0.222315,0.7508,0.760303,0.468681,0.645353,1
0.854071,0.93331,0.182904,0.317373,0.753851,1
0.980217,0.740614,0.539049,0.272838,0.292491,1
0.715772,0.967278,0.462636,0.673729,0.43947,1
0.91186,0.064663,0.226565,0.201882,0.901799,1
0.375206,0.750012,0.11024,0.898648,0.772602,1
0.496076,0.075044,0.086265,0.84763,0.782784,1
0.72657,0.02886,0.368178,0.869656,0.926025,1
0.488735,0.275307,0.290041,0.595107,0.826927,1
0.290891,0.891497,0.358993,0.699085,0.781755,1
0.360086,0.373407,0.661837,0.607397,0.763457,1
0.269375,0.493572,0.672707,0.1684,0.89967,1
0.189616,0.09405,0.426014,0.747493,0.891244,1
0.945986,0.664148,0.154113,0.892971,0.697026,1
0.732982,0.136397,0.537931,0.915307,0.627244,1
0.065665,0.333628,0.813515,0.586051,0.93954,1
0.848909,0.57808,0.746142,0.910942,0.108326,1
0.990194,0.251652,0.465927,0.903817,0.373058,0
0.717133,0.364008,0.311373,0.891558,0.950459,1
0.685009,0.327038,0.428705,0.719956,0.814259,1
0.196314,0.519199,0.1022,0.832395,0.811026,1
0.829478,0.882198,0.261769,0.475598,0.873329,1
0.869489,0.933309,0.702803,0.949723,0.778942,1
0.93856,0.773638,0.493119,0.334567,0.459086,1
0.998897,0.981668,0.999022,0.725547,0.552858,1
0.902267,0.487845,0.873376,0.046389,0.456356,1
0.532301,0.667316,0.318912,0.93168,0.802449,1
0.619349,0.458471,0.876697,0.986034,0.319188,1
0.422364,0.571423,0.123351,0.615368,0.989463,1
0.734661,0.711538,0.659637,0.731596,0.628049,1
0.360424,0.824487,0.452061,0.547768,0.594942,1
0.37279,0.925092,0.181303,0.611725,0.758954,1
0.594257,0.543838,0.017449,0.092894,0.786907,1
0.797721,0.841163,0.180373,0.806687,0.335411,1
0.092061,0.85956,0.303759,0.925219,0.885239,1
0.568279,0.609665,0.412555,0.611846,0.807287,1
0.692776,0.438904,0.220102,0.383836,0.998382,1
0.56118,0.016891,0.866201,0.621941,0.689604,1
0.278992,0.212042,0.071726,0.913163,0.757148,1
0.214869,0.912449,0.933755,0.865503,0.58743,1
0.982591,0.879883,0.958283,0.670859,0.342523,1
0.897591,0.743326,0.495788,0.533188,0.546646,1
0.471468,0.646367,0.293437,0.322676,0.861743,1
0.516259,0.160941,0.878233,0.75323,0.780598,1
0.886256,0.960737,0.838167,0.72666,0.328512,1
0.365918,0.457335,0.549574,0.224513,0.850368,1
0.864635,0.998405,0.909086,0.594444,0.352418,1
0.398728,0.555826,0.243153,0.771735,0.949125,1
0.012854,0.878562,0.804458,0.990069,0.967714,0
0.875773,0.33659,0.190245,0.910248,0.840877,1
0.786714,0.776406,0.531701,0.732392,0.232562,1
0.645379,0.91526,0.419558,0.458065,0.508454,1
0.76956,0.710904,0.570374,0.888693,0.702391,1
0.548053,0.662875,0.554199,0.246773,0.542807,1
0.765808,0.948468,0.070927,0.245921,0.567338,1
0.794445,0.99163,0.246559,0.493101,0.342276,1
0.877325,0.041235,0.579469,0.77216,0.823931,1
0.616941,0.132613,0.138575,0.748611,0.859811,1
0.729843,0.917752,0.898027,0.111917,0.275811,1
0.152199,0.839119,0.896458,0.732404,0.802552,1
0.595108,0.96057,0.461656,0.909764,0.231321,1
0.754423,0.8702,0.270714,0.947648,0.500332,1
0.555945,0.698824,0.993944,0.175196,0.745172,1
0.756949,0.567851,0.269053,0.694273,0.639298,1
0.033469,0.888698,0.708803,0.193307,0.819808,1
0.707985,0.145234,0.349663,0.511963,0.400008,0
0.742804,0.992117,0.186114,0.694473,0.154657,1
0.733091,0.666999,0.196972,0.078379,0.713984,1
0.703946,0.335813,0.54435,0.873714,0.540501,1
0.827398,0.028039,0.812227,0.832351,0.66118,1
0.634689,0.027278,0.32959,0.675783,0.938834,1
0.764657,0.980249,0.294918,0.339376,0.743124,1
0.899151,0.477702,0.229608,0.572883,0.501958,1
0.718557,0.18216,0.862182,0.648547,0.68796,1
0.448926,0.198937,0.115752,0.375795,0.96557,0
0.989092,0.169764,0.868837,0.061349,0.853395,1
0.520932,0.012482,0.370371,0.872422,0.920714,1
0.565414,0.494358,0.752669,0.394582,0.49243,1
0.653303,0.552439,0.754718,0.096684,0.893875,1
0.633334,0.158051,0.913249,0.186732,0.805537,1
0.584961,0.496763,0.880105,0.066627,0.64919,1
0.982317,0.586538,0.7653,0.62968,0.692345,1
0.140112,0.6562,0.977457,0.781119,0.929974,1
0.710894,0.822206,0.421753,0.908364,0.761651,1
0.835014,0.872974,0.798525,0.538605,0.766146,1
0.963033,0.951881,0.358882,0.775047,0.505237,1
0.361725,0.803412,0.223422,0.263163,0.743988,1
0.694143,0.993511,0.111536,0.328683,0.838865,1
0.98701,0.992046,0.167723,0.425495,0.652151,1
0.242808,0.732705,0.58859,0.646362,0.995233,1
0.293096,0.786723,0.084964,0.045132,0.828678,1
0.897218,0.769918,0.026984,0.606715,0.480323,1
0.828854,0.661403,0.76845,0.426454,0.162524,1
0.574377,0.004528,0.005668,0.514022,0.897788,1
0.607185,0.88416,0.094333,0.555773,0.63315,1
0.847229,0.223831,0.426602,0.176259,0.558224,1
0.655369,0.204531,0.712561,0.131074,0.985024,1
0.67172,0.540578,0.720464,0.529357,0.779781,1
0.097836,0.461382,0.853036,0.886752,0.80067,1
0.413486,0.068493,0.884701,0.156049,0.906572,1
0.691164,0.716793,0.908987,0.02103,0.575507,1
0.503362,0.709893,0.314073,0.455502,0.819645,1
0.814275,0.269857,0.11669,0.667931,0.554136,1
0.322483,0.184356,0.95664,0.106994,0.981613,1
0.079517,0.328373,0.369894,0.48437,0.932348,1
0.231939,0.301607,0.486682,0.175903,0.951213,1
0.450249,0.464142,0.077537,0.939959,0.721851,1
0.918737,0.630909,0.447343,0.292485,0.658971,1
0.776083,0.330456,0.231233,0.746352,0.582191,1
0.63831,0.682265,0.848806,0.61639,0.575729,1
0.434679,0.930085,0.878276,0.415885,0.53683,1
0.0672,0.994694,0.568515,0.587368,0.820533,1
0.791354,0.250373,0.74587,0.661387,0.815363,0
0.170913,0.752481,0.885739,0.801214,0.566639,1
0.02774,0.816323,0.889606,0.840739,0.549996,1
0.902782,0.129599,0.799515,0.484092,0.668033,1
0.966853,0.856533,0.153432,0.327312,0.731451,1
0.774325,0.21612,0.425043,0.336928,0.831357,1
0.329638,0.660883,0.462527,0.44789,0.667092,1
0.469688,0.89199,0.978825,0.316495,0.983818,1
0.582889,0.01173,0.720409,0.874973,0.752668,1
0.657733,0.831819,0.651428,0.805846,0.565067,1
0.819781,0.663831,0.821845,0.196952,0.643116,1
0.754377,0.865336,0.829781,0.693737,0.706065,1
0.526965,0.955119,0.370421,0.260319,0.795801,1
0.232431,0.979191,0.213552,0.631705,0.666288,1
0.700559,0.634407,0.867437,0.968266,0.535857,1
0.54696,0.817201,0.120518,0.698566,0.865631,1
0.838925,0.764666,0.266759,0.69204,0.38875,1
0.772121,0.297274,0.534036,0.663927,0.621402,1
0.429969,0.570034,0.896696,0.642802,0.841113,1
0.195743,0.035119,0.786605,0.312021,0.7886,0
0.621614,0.758659,0.999278,0.578151,0.771272,1
0.550935,0.587631,0.335091,0.855101,0.525857,1
0.972117,0.296491,0.21633,0.478031,0.472906,1
0.867924,0.569831,0.246788,0.086263,0.96271,1
0.183867,0.843803,0.558555,0.837221,0.996238,1
0.91634,0.617135,0.109106,0.49824,0.923185,1
0.635116,0.879766,0.213487,0.974261,0.894274,1
0.809679,0.787386,0.69396,0.229628,0.941978,1
0.599219,0.473427,0.773773,0.547577,0.631257,1
0.537154,0.36234,0.957802,0.211641,0.532943,1
0.856204,0.262762,0.51299,0.04535,0.832221,1
0.585039,0.820655,0.107923,0.865176,0.832677,1
0.18501,0.990042,0.77491,0.250442,0.876518,1
0.848883,0.345064,0.632856,0.531273,0.721092,1
0.99539,0.465505,0.119947,0.375474,0.602046,1
0.88449,0.39536,0.261093,0.713498,0.425695,1
0.803177,0.890719,0.521792,0.275533,0.571718,1
0.10765,0.946666,0.697133,0.401129,0.794274,1
0.001726,0.088648,0.521668,0.662244,0.999595,1
0.656429,0.213874,0.794909,0.062788,0.597851,1
0.538477,0.582419,0.892673,0.64004,0.424615,1
0.929382,0.758455,0.367945,0.978371,0.93712,1
0.703099,0.121946,0.19757,0.735356,0.521411,1
0.870528,0.989963,0.691596,0.368571,0.56294,1
0.894168,0.533183,0.698531,0.709693,0.147258,1
0.714181,0.800828,0.365115,0.144814,0.597756,1
0.973441,0.642943,0.681775,0.67859,0.697467,1
0.68746,0.911993,0.110134,0.974739,0.858032,1
0.861153,0.646076,0.318167,0.239235,0.435125,1
0.350634,0.041304,0.544546,0.805639,0.783101,1
0.437679,0.40811,0.168057,0.631409,0.906525,1
0.54757,0.212826,0.511209,0.915604,0.639828,1
0.692333,0.317814,0.772569,0.763762,0.562144,1
0.975439,0.079787,0.92844,0.828722,0.206378,0
0.867047,0.917104,0.747502,0.566432,0.435751,1
0.952033,0.214307,0.47457,0.599782,0.406222,1
0.152733,0.432947,0.295291,0.556185,0.922168,1
0.631955,0.934722,0.696241,0.839718,0.130364,1
0.688314,0.284071,0.176183,0.656365,0.677128,1
0.976814,0.046589,0.283814,0.00207,0.92215,1
0.31844,0.796737,0.158101,0.197994,0.920164,1
0.832795,0.684398,0.314374,0.902876,0.88754,1
0.557776,0.376499,0.385776,0.491705,0.831029,1
0.996947,0.851524,0.562024,0.15928,0.805613,1
0.995138,0.403356,0.295092,0.11479,0.651985,1
0.17947,0.487593,0.322389,0.718729,0.83701,1
0.214518,0.834686,0.378972,0.454634,0.87716,1
0.47594,0.190862,0.254539,0.903256,0.588597,1
0.901191,0.557884,0.974691,0.902713,0.745757,0
0.418848,0.106068,0.841831,0.671546,0.787272,1
0.548374,0.775463,0.906486,0.68207,0.477082,1
0.76663,0.172764,0.659022,0.228499,0.519666,1
0.146,0.520465,0.456238,0.401134,0.956004,1
0.640975,0.338937,0.100685,0.906374,0.922894,0
0.250549,0.944483,0.874081,0.857745,0.884389,1
0.774859,0.878018,0.503874,0.63248,0.334288,1
0.422444,0.289172,0.465934,0.956128,0.657027,1
0.672618,0.810565,0.948066,0.436542,0.451109,1
0.236531,0.717907,0.561928,0.258507,0.76124,1
0.921557,0.187278,0.638797,0.355404,0.358336,1
0.621568,0.384118,0.357982,0.635471,0.728002,1
0.956931,0.053966,0.092341,0.785031,0.671615,1
0.802509,0.634517,0.021682,0.980718,0.383304,1
0.228988,0.755764,0.068729,0.747129,0.695057,1
0.88678,0.216007,0.429013,0.261265,0.745059,1
0.293671,0.362291,0.027071,0.031595,0.355757,0
0.475642,0.175658,0.414526,0.075866,0.878394,1
0.68184,0.085345,0.787264,0.24261,0.65177,1
0.181852,0.621442,0.954034,0.32579,0.867144,1
0.940394,0.571384,0.09402,0.160798,0.657428,1
0.613134,0.263143,0.906454,0.470762,0.622236,1
0.531007,0.213303,0.174221,0.457651,0.71638,1
0.706978,0.994319,0.762967,0.853116,0.017648,1
0.695887,0.002928,0.451735,0.992005,0.516729,1
0.817553,0.98857,0.418523,0.280613,0.802145,1
0.337395,0.446617,0.2299,0.906013,0.847541,1
